feature,score,p_value,feature_type
chr20.62064996.62068268,5.098989621707756,0.024150448735046192,ATAC
chr19.42198630.42202815,5.079966187644336,0.024415457092364604,ATAC
chr21.44011534.44014117,5.073388979670153,0.02450778337973145,ATAC
chr22.30422787.30427167,5.067167073729754,0.02459545625223934,ATAC
chr11.61160516.61163075,5.062885441085817,0.024655978071941524,ATAC
chr1.20660659.20662249,5.051273674546666,0.024820893538766563,ATAC
chr16.89246774.89248567,5.051172200048083,0.024822339768989028,ATAC
chr1.19310983.19313425,5.051040967450396,0.024824210246157184,ATAC
chr11.125591452.125593457,5.046145440147498,0.024894091714431577,ATAC
chr4.148441843.148446242,5.039175165615594,0.02499394242432321,ATAC
DGKH,5.036174341568253,0.02503705804676562,RNA
chr2.191013023.191015034,5.023758685541902,0.025216268997184047,ATAC
LINC00926,5.012307076483682,0.025382747517121378,RNA
chr17.2814036.2816096,5.011239149173292,0.02539833074836098,ATAC
CD68,5.009740282953825,0.025420219042212183,RNA
ARHGAP26,4.9976653978671015,0.02559726880512706,RNA
SAMD12,4.996987144769735,0.025607251764122773,RNA
chr8.143022292.143027793,4.963549746096655,0.026104461663590317,ATAC
LIN7A,4.949739853261218,0.026312734994933376,RNA
chr1.156122742.156127831,4.9479283606666655,0.026340182989003768,ATAC
chr6.31734423.31740865,4.946900779820612,0.026355766287539023,ATAC
PDGFC,4.934733605903949,0.026541013194565203,RNA
chr12.3751910.3754159,4.92369161213968,0.026710302457680253,ATAC
chr14.32075863.32078464,4.922176463055663,0.026733619388274777,ATAC
chr6.41732377.41736126,4.9158787904793915,0.026830762888095005,ATAC
chr17.51119438.51122287,4.9055675161878485,0.026990611834804147,ATAC
chr4.86934253.86936754,4.89987829478749,0.027079232381638115,ATAC
chr10.72272593.72276254,4.89982761673621,0.02708002314993966,ATAC
chr9.125188956.125190803,4.890213485428912,0.02723047573411868,ATAC
chr5.163459311.163462241,4.888142866363976,0.027262992876095377,ATAC
chr5.181187259.181192804,4.886311708733353,0.027291783201275156,ATAC
chr5.126776332.126779006,4.879047959468289,0.0274062996557988,ATAC
chr9.35814320.35816020,4.877662729095486,0.02742819524349954,ATAC
chr17.82448939.82451302,4.877533487414273,0.027430239026137903,ATAC
LINC02250,4.876957624043347,0.027439347456155564,RNA
chr6.158812654.158820440,4.843414418230799,0.027975375784813853,ATAC
chr10.6200526.6204640,4.835674112568719,0.028100610168513625,ATAC
chr6.33787773.33789666,4.833671470327364,0.028133106999569765,ATAC
chr17.1455086.1457275,4.829441773613746,0.028201870995775067,ATAC
chr17.75895331.75897621,4.828382740675986,0.02821911555829267,ATAC
chr1.206684461.206687080,4.825225143367665,0.028270596970379324,ATAC
chr19.43667733.43670605,4.823413273947121,0.02830018185682408,ATAC
chr5.176533058.176538549,4.822108068193844,0.028321513745668925,ATAC
chr14.104793999.104798322,4.808799154220121,0.02853998998874163,ATAC
chr13.74132018.74136793,4.807758808270472,0.028557141961817915,ATAC
chr1.16366719.16368510,4.80653762350558,0.02857728910109774,ATAC
chr17.81910299.81912876,4.798836021089878,0.028704692294510205,ATAC
chr20.49186689.49188978,4.789011417777646,0.028868075310027216,ATAC
chr1.40383483.40386758,4.789008572611792,0.028868122765308188,ATAC
chr22.37657663.37659835,4.78648537094825,0.028910239964641888,ATAC
chr13.99431899.99435147,4.77929327668386,0.029030642204799482,ATAC
chr10.92590690.92593654,4.772670315860732,0.029141979221667922,ATAC
chr18.12990095.12992067,4.767354320173086,0.029231667351892317,ATAC
IGKC,4.761808714846329,0.029325536233455924,RNA
chr9.124868284.124871403,4.761052178773024,0.029338366258598196,ATAC
chr17.7560324.7562668,4.758774677229219,0.029377025558207457,ATAC
chrX.2690374.2694271,4.752622325102875,0.029481724185530744,ATAC
chr5.179816540.179822280,4.748729052685306,0.029548179634756574,ATAC
chr3.185585564.185587100,4.7367539016645965,0.029753568672934664,ATAC
chr7.150404151.150409375,4.733675279960256,0.029806611299762673,ATAC
RYR3,4.72559242416781,0.029946343796523944,RNA
TUBA1B,4.7245772971332185,0.02996394108257036,RNA
DST,4.719289538022101,0.030055779389402473,RNA
chr7.42931390.42933153,4.715514096835171,0.030121531358940166,ATAC
chr9.33263408.33265827,4.712329376708667,0.030177112249544624,ATAC
chr1.27631008.27637385,4.703873855951287,0.03032520115945219,ATAC
CCDC26,4.70150561241473,0.03036681413300034,RNA
chr19.48362913.48365849,4.699793991883093,0.030396926537673837,ATAC
chr2.231705989.231716588,4.698183520162033,0.03042528790643872,ATAC
LRRN3,4.683606948759124,0.03068325031894707,RNA
SH3RF1,4.680842643393277,0.0307324274677042,RNA
chr1.110209450.110212901,4.675470298515388,0.03082823736477032,ATAC
chr2.190407033.190409318,4.674922332514525,0.0308380272551729,ATAC
chr13.41456014.41466705,4.666226221026406,0.030993826266310403,ATAC
EBF1,4.665524459303807,0.031006434783888592,RNA
chr6.108260017.108262013,4.635271993679006,0.031555105649793205,ATAC
chr14.90396347.90400366,4.634260256296246,0.03157362927653413,ATAC
PAX5,4.632013180726307,0.031614811031591354,RNA
chr4.89110674.89112384,4.628182395492933,0.03168514661247262,ATAC
PADI4,4.622587517800204,0.03178816598105965,RNA
chr2.62195087.62198586,4.621247349223736,0.03181289464535546,ATAC
LINC00278,4.614828338649908,0.03193161670221194,RNA
chr14.49999042.50004098,4.614404930927066,0.03193946405214703,ATAC
chr19.53102562.53104193,4.6085322272227724,0.032048515627958636,ATAC
chr1.21292603.21295438,4.601430212404729,0.032180914714763455,ATAC
chr16.69563779.69567491,4.595359856631632,0.03229453435293226,ATAC
chr7.36152317.36154188,4.588440503157172,0.03242455644899324,ATAC
chr1.11011694.11013516,4.588276243357299,0.03242764970986385,ATAC
chr1.18953759.18958386,4.57910507148579,0.032600847257422724,ATAC
MEF2C.AS1,4.576754136066553,0.03264540023824471,RNA
NTNG1,4.576455119899337,0.03265107150749143,RNA
S100B,4.573729197450802,0.032702820059330624,RNA
PDIA4,4.5709187489681895,0.0327562630520417,RNA
chr6.30066067.30067792,4.570488976535011,0.03276444357697757,ATAC
chr11.776482.779004,4.569141827852182,0.032790099794440114,ATAC
chr7.127391393.127393515,4.568352736228801,0.03280513766748453,ATAC
chr4.18020224.18023001,4.564372273545189,0.032881104158432796,ATAC
chr1.9128021.9130494,4.561608164248836,0.03293396496931105,ATAC
chr10.70403586.70406015,4.5561282594021435,0.033039025601057946,ATAC
chr7.106659770.106661685,4.552724076539416,0.03310446701211853,ATAC
IFNG.AS1,4.551387924803772,0.033130189999784836,RNA
chr11.75523967.75526638,4.542667232400324,0.03329859122892073,ATAC
chr12.8081290.8083061,4.540176638164581,0.03334685015744535,ATAC
chr4.98260086.98262772,4.533323013543288,0.033480027346572454,ATAC
MITF,4.5312640003011975,0.03352014597765912,RNA
C11orf49,4.5296390373772475,0.03355184291377817,RNA
chr17.7250810.7253075,4.522434479597951,0.03369275510437085,ATAC
RPS19,4.521902816123809,0.03370317828860882,RNA
chr4.73257124.73260135,4.521399769984047,0.03371304354121499,ATAC
LDLRAD3,4.521089477275555,0.03371913020752244,RNA
chr5.134003641.134006140,4.519511199082703,0.033750107338858956,ATAC
chr12.106301532.106304460,4.516566494828911,0.033807983194420806,ATAC
chr1.30753506.30758397,4.509831411681556,0.03394074680940321,ATAC
chr8.42842394.42843892,4.505370467208348,0.03402898237619147,ATAC
chr3.196867322.196868778,4.504484453208487,0.034046535915274546,ATAC
SRGN,4.5016741904044935,0.03410227503948389,RNA
chr22.50198085.50202162,4.50083410593261,0.034118955925662525,ATAC
CD22,4.494712597109269,0.034240764021112306,RNA
chr20.34875531.34877232,4.491172703328091,0.03431140984026072,ATAC
C12orf42,4.48893336833497,0.03435617913807498,RNA
IL1RAP,4.4887360230707,0.03436012744109905,RNA
chr17.64661010.64662997,4.486636507976586,0.0344021620384783,ATAC
chr14.50230386.50232423,4.4819480674324454,0.034496224253784104,ATAC
chr6.34223425.34224778,4.480949532432313,0.03451629220442855,ATAC
chr3.129312856.129317340,4.479903360754879,0.0345373306419043,ATAC
AC009226.1,4.470589152243906,0.03472523175286607,RNA
CYP1B1.AS1,4.469388966127255,0.03474952157485455,RNA
PRKN,4.465139200861029,0.03483567309200906,RNA
chr13.28136909.28140277,4.458348597669028,0.0349737972602736,ATAC
PELI2,4.45711926307802,0.03499886378715443,RNA
chr1.113928305.113931997,4.4570432117584335,0.03500041511594902,ATAC
chr6.45376955.45378741,4.45609366545703,0.03501979045070763,ATAC
chr11.72735641.72740414,4.433694238126216,0.03548012092885332,ATAC
chr12.6688335.6690170,4.432900980720262,0.03549653892889547,ATAC
NCAPH,4.432829413080533,0.0354980205514141,RNA
chr22.21866280.21868538,4.420399256169586,0.03575634043526191,ATAC
chr19.19319910.19321911,4.419422554244623,0.03577672127205483,ATAC
RPS10,4.4167646757862355,0.03583224488682412,RNA
FOSL1,4.414765338209144,0.03587407096701248,RNA
LMNA,4.399537429679892,0.03619432244040739,RNA
chr16.57734696.57737110,4.396897849745511,0.036250138373027006,ATAC
chr3.171457590.171461539,4.395246209333034,0.0362851094626157,ATAC
TMTC1,4.393714860440797,0.03631756515508083,RNA
chr17.62965256.62967087,4.392711529309975,0.03633884644406776,ATAC
chr16.3263308.3265211,4.384995072123371,0.03650295500231988,ATAC
chr14.104751922.104754711,4.382662487383539,0.03655271570574329,ATAC
CCDC50,4.380158216695375,0.03660621814772608,RNA
chr19.49495574.49501998,4.378825773336847,0.03663471857338169,ATAC
chr12.69738247.69740168,4.3738290370031185,0.03674180417314003,ATAC
chr17.81859424.81861959,4.372182289404627,0.03677716768039706,ATAC
SLC16A10,4.371812957259672,0.036785103898877014,RNA
chr4.336121.338957,4.363545869344725,0.036963218180596176,ATAC
chr16.50065502.50067871,4.361203396648479,0.037013851021951844,ATAC
chr15.74540327.74542375,4.34985226714239,0.03726023967959246,ATAC
chr22.36384589.36388749,4.347869870849296,0.03730344594814178,ATAC
chr3.129439249.129441665,4.341861096861809,0.03743472843114547,ATAC
chr7.100887051.100891367,4.336753414398632,0.03754670462789718,ATAC
ADCY9,4.330691574182192,0.03768005517532585,RNA
chr11.68029541.68031503,4.326310191010461,0.03777674780935644,ATAC
chr17.65558685.65562286,4.325766244854561,0.037788770302334324,ATAC
chr17.75524244.75526799,4.314001312629828,0.03804978820109629,ATAC
AC120193.1,4.31042653519593,0.03812947289829491,RNA
PLEKHG1,4.305980093183841,0.03822883224676799,RNA
chr19.41305982.41310849,4.302246417665102,0.03831247419881602,ATAC
chr6.135497174.135498873,4.300095065540867,0.038360756106525014,ATAC
chr2.25672575.25674369,4.29922009078672,0.03838041107461439,ATAC
chr7.2402904.2407406,4.298557418813932,0.038395304022255584,ATAC
chr4.17576424.17579034,4.292757985532209,0.03852590020572157,ATAC
chrX.1660976.1662369,4.283609644867648,0.03873285880684678,ATAC
COBLL1,4.263597576474285,0.039189663913048754,RNA
chrX.47217103.47220019,4.261439093337017,0.03923927150715094,ATAC
chr12.12714083.12720011,4.260165685530443,0.03926856868924541,ATAC
ZEB2,4.25662502470386,0.03935014920993901,RNA
chr17.3891509.3894019,4.253405643233309,0.039424481690266445,ATAC
chr6.18262780.18265343,4.252787235518309,0.03943877702463922,ATAC
HHAT,4.24671623377643,0.03957940601830738,RNA
ISG15,4.245394221755466,0.03961009897723068,RNA
chr17.83076913.83082321,4.241467507440409,0.03970141249679438,ATAC
ARHGAP22,4.23988042846387,0.03973838187116377,RNA
chr5.59038301.59040617,4.233731520317392,0.03988195635085891,ATAC
chr10.48306024.48307600,4.224484109017459,0.040098907043034135,ATAC
DACH1,4.214496415219753,0.04033461944084405,RNA
MYO1D,4.210098235099901,0.04043887929904827,RNA
chr1.150566637.150580600,4.204429986718872,0.040573664506359526,ATAC
chr6.26043036.26045926,4.202938301176454,0.04060921373761695,ATAC
chr16.22296662.22299098,4.20061136149635,0.040664733811882556,ATAC
F5,4.197148819856296,0.04074749681459262,RNA
AL365295.1,4.1944616694289145,0.04081184819434436,RNA
TXNDC5,4.1931605209979566,0.040843046254217134,RNA
chr4.2789928.2795931,4.18478583101409,0.04104445016646489,ATAC
chr1.211258188.211261210,4.184107769255507,0.04106080260379467,ATAC
COL19A1,4.1800817053192345,0.04115803819849064,RNA
chr10.134258.137487,4.170490884437397,0.0413906483161058,ATAC
FAR2,4.16883400986944,0.04143097308521161,RNA
chr22.41412434.41415045,4.168440730204472,0.04144055073656093,ATAC
chr12.46266381.46270378,4.164069710831998,0.041547156382451676,ATAC
chr12.57430030.57431610,4.162267124961775,0.04159120400611312,ATAC
chr16.68230991.68238383,4.159791598007796,0.041651775579926234,ATAC
chr11.9572633.9575422,4.1520460212464325,0.04184189590383248,ATAC
chr17.75978463.75980430,4.151920740062713,0.04184497850858338,ATAC
chr1.16913020.16914930,4.151888946372497,0.04184576084589263,ATAC
chr14.73135959.73137658,4.1477909168179625,0.041946728751952725,ATAC
chr2.197514844.197516823,4.142627555583599,0.04207430967606319,ATAC
SPECC1,4.1422847133012555,0.0420827953761048,RNA
chr17.16380279.16381878,4.142271549384722,0.042083121232522454,ATAC
chr11.111926337.111927803,4.141089089100172,0.04211240240696899,ATAC
chr19.5826367.5829609,4.1371919840529685,0.04220905803815496,ATAC
SNED1,4.137030327750667,0.042213072463557134,RNA
BTBD11,4.127216196702444,0.04245754218473858,RNA
chr17.82457131.82459589,4.115476719970007,0.04275193171185459,ATAC
UBE3D,4.1143490322506215,0.042780323547064666,RNA
MAST4,4.107475948282551,0.042953797329436945,RNA
chr3.53160389.53163843,4.106924156757688,0.04296775640819391,ATAC
chr11.117814426.117818596,4.105204722159137,0.043011284868782945,ATAC
chr12.53451580.53453207,4.103838048266812,0.04304591612216571,ATAC
PGAP1,4.103402356148084,0.04305696264974785,RNA
chr9.136943397.136946662,4.102662353461435,0.04307573150339127,ATAC
chr11.65711279.65713025,4.0990686783236345,0.04316700131716193,ATAC
chr12.13100631.13102681,4.09850940644538,0.043181223647219456,ATAC
chr21.37071990.37074559,4.094177287628928,0.04329155713479629,ATAC
UGGT2,4.089642237391382,0.043407377274990944,RNA
IGHGP,4.084619697380407,0.04353602844568149,RNA
chr19.8831647.8833398,4.081508499707915,0.04361592249859593,ATAC
chr9.137451791.137463979,4.0805701645704975,0.04364004880388083,ATAC
PRLR,4.080535972848394,0.04364092820083323,RNA
chr2.47904306.47907864,4.0800405358237875,0.043653672732027714,ATAC
chr11.63937958.63939897,4.074359196251105,0.043800099149170026,ATAC
chr7.33061999.33063636,4.070821417211015,0.043891540541567076,ATAC
chr8.47959538.47961675,4.059773777925188,0.044178387648580474,ATAC
chr10.6088550.6090180,4.050648565556754,0.04441680991155085,ATAC
chr12.49622003.49624236,4.047013227412244,0.04451217103472959,ATAC
DHRS7B,4.04430197052912,0.044583432450618514,RNA
SDK2,4.036871559352243,0.04477934722020991,RNA
chr1.33348675.33350746,4.033002475735809,0.04488172110125489,ATAC
ACSM3,4.032772164647114,0.04488782278776828,RNA
NR4A1,4.03182671431949,0.04491287999707864,RNA
chr1.6612563.6615586,4.031264353418499,0.04492779120839601,ATAC
NEGR1,4.02640481845932,0.045056861322298365,RNA
FTCDNL1,4.022719371600814,0.0451550081980339,RNA
chr13.114139989.114144424,4.02221189704831,0.04516854037086061,ATAC
chr12.68807202.68809253,4.021684396195203,0.0451826110937467,ATAC
chr1.225923460.225924918,4.018808843094838,0.04525939584361499,ATAC
chr14.91415209.91419551,4.009779717482301,0.04550139302269835,ATAC
chr6.125956387.125958306,4.009023033202848,0.04552173545581231,ATAC
chr14.35398233.35405790,4.004723796650819,0.04563749690269617,ATAC
chr20.33992388.33994918,3.9991588796561452,0.045787799569902095,ATAC
AC092546.1,3.997920540498891,0.04582131683087892,RNA
chr9.136361543.136367243,3.994967717629934,0.045901343348134026,ATAC
chr11.65569215.65571060,3.993199104206168,0.04594934639758778,ATAC
chr8.127733848.127739178,3.9917981384111334,0.045987408496884756,ATAC
chr5.180493785.180495364,3.9857204075015424,0.04615291689375478,ATAC
TK1,3.9853415271450396,0.04616325533741132,RNA
chr4.177440960.177443213,3.9678213227330628,0.04664400662029201,ATAC
chr12.53218869.53224370,3.9644879476593697,0.0467360708460494,ATAC
chr19.49117836.49120791,3.960759690790543,0.04683926864998105,ATAC
chr2.84969255.84972534,3.950054913324344,0.04713691556046222,ATAC
chr6.157379685.157382582,3.9497795444174337,0.04714459851182913,ATAC
chr6.29940391.29949270,3.9491367285322956,0.04716253859409274,ATAC
FCER2,3.942748607360836,0.04734121443438007,RNA
chr19.35140622.35145422,3.9365192755194895,0.04751613769944041,ATAC
chr1.1272796.1275292,3.9332865567623285,0.047607183332620706,ATAC
LINC01146,3.9253698973529967,0.04783092582856097,RNA
chr20.57708091.57711040,3.9252062659992046,0.04783556212016732,ATAC
chr8.42139136.42142287,3.9231183422795612,0.04789476255958553,ATAC
chr16.30557053.30559074,3.921561963335656,0.047938942083686924,ATAC
chr12.8026014.8027688,3.921423867341709,0.04794286416964928,ATAC
chr8.102810192.102811324,3.9170859483283214,0.04806623888547528,ATAC
chr5.139646878.139654063,3.904697425609955,0.04842043192784958,ATAC
chr11.62024956.62026384,3.9024086601116212,0.04848617008935131,ATAC
chr1.203304104.203312344,3.902286725971613,0.04848967494062173,ATAC
PLD1,3.896781442798602,0.048648197117158974,RNA
chr13.30463903.30467269,3.8894903957083677,0.04885898344353578,ATAC
chr4.87005534.87008174,3.887439520459179,0.04891844872909043,ATAC
PTK2,3.8807549647422106,0.049112799799408254,RNA
XRCC4,3.8806405329208373,0.04911613396453089,RNA
chr1.205283861.205287077,3.8786004844701267,0.04917561442967955,ATAC
chr3.197735894.197737731,3.875651117056353,0.04926174209200939,ATAC
chr14.100374892.100376898,3.8712838681313433,0.04938956802120057,ATAC
chr12.12999665.13001917,3.8702054442595477,0.049421186622924176,ATAC
LINC02725,3.8699050395162904,0.04942999808362912,RNA
chr4.77817589.77822277,3.868874106272265,0.04946025001953762,ATAC
AC114763.1,3.8633899874239277,0.049621506797688404,RNA
chr4.102343900.102346276,3.862899839648434,0.049635946312485676,ATAC
DUSP2,3.858592008105751,0.04976304433247058,RNA
PRICKLE1,3.853128802066311,0.04992472593877828,RNA
chr1.167713179.167716928,3.852405382958564,0.04994617690646424,ATAC
