feature,score,p_value,feature_type
chr11.574118.577190,15.18923257271517,0.00010363588414481909,ATAC
chr21.32770792.32772998,15.189035041970895,0.00010364656491748068,ATAC
chr1.160261409.160263476,15.178721876123461,0.00010420575714277839,ATAC
GLIS3,15.168395917557952,0.00010476869072411305,RNA
chr19.12945042.12946795,15.156576173601358,0.00010541682487555845,ATAC
chr2.241733762.241735835,15.155899445764687,0.00010545405528514667,ATAC
chr12.51950944.51953069,15.14994199588352,0.00010578237901822338,ATAC
AL158801.2,15.134517123562484,0.00010663726346711189,RNA
chr1.16366719.16368510,15.1308832893636,0.00010683967133190917,ATAC
AL590006.1,15.12834316165127,0.00010698138874929243,RNA
chr7.100603128.100606110,15.109040558362294,0.00010806452040073063,ATAC
chr7.106111277.106113094,15.102028428501097,0.00010846072606542735,ATAC
OLR1,15.097326404905997,0.00010872722412240682,RNA
chr7.112204877.112207479,15.08365501628467,0.00010950583852072732,ATAC
SYCP2L,15.076733307350244,0.00010990218585336873,RNA
chr19.58278112.58279762,15.071297961450481,0.00011021443553372054,ATAC
chr5.163503082.163506933,15.055438842303431,0.00011113063254792474,ATAC
chr12.6492811.6494764,15.05207508554238,0.00011132594520512578,ATAC
chr1.160096391.160100106,15.041661991853385,0.00011193276656369243,ATAC
chr16.87868116.87870035,15.036080782994892,0.00011225938243989975,ATAC
chr21.33478665.33480762,15.029533948403955,0.00011264373241993351,ATAC
chr1.16204968.16208881,15.022960579157807,0.00011303097527279175,ATAC
chr4.25913076.25914883,15.02067097357968,0.00011316617290879752,ATAC
chr17.34980037.34981589,15.007276447479466,0.00011396037267775782,ATAC
chr12.51216889.51219029,14.995043434091254,0.00011469061288772309,ATAC
chr11.108221519.108224481,14.985369045636494,0.00011527145807117133,ATAC
chr22.37674486.37677901,14.96398053540982,0.00011656616413334566,ATAC
chr1.100350957.100353703,14.962856626727534,0.00011663460157274195,ATAC
chr12.121786141.121790958,14.962380920448942,0.00011666358064864653,ATAC
chr10.68720509.68722016,14.962223525375837,0.00011667317044052885,ATAC
AC099063.1,14.956179779984037,0.00011704200665066501,RNA
chr11.67613413.67616568,14.944997750465198,0.00011772752401253446,ATAC
chr12.53498847.53502110,14.938619446946346,0.00011812035968144399,ATAC
chr1.169893035.169894888,14.937215157532165,0.00011820702638239342,ATAC
chr3.129312856.129317340,14.93315844157615,0.00011845774980672183,ATAC
chr1.151457107.151459987,14.93197435026357,0.0001185310330778074,ATAC
chr12.98514852.98516876,14.93164996827974,0.00011855111701726413,ATAC
chr14.50829680.50831984,14.916222569141702,0.00011951026974538885,ATAC
chr2.42809486.42811858,14.91603873009019,0.0001195217464519672,ATAC
SYT17,14.914347409277687,0.00011962738441219448,RNA
chr22.41285123.41287216,14.911589975759211,0.00011979981248201988,ATAC
GUCY1A1,14.908242372409603,0.00012000948198855379,RNA
chr11.18393884.18396770,14.906176528578937,0.00012013905602141102,ATAC
chr16.2428099.2430729,14.905528961592085,0.00012017970181050895,ATAC
chr1.27487987.27490919,14.90159187847504,0.00012042711905610599,ATAC
RHEX,14.896764056148452,0.00012073121411092081,RNA
chr10.73997310.73999743,14.894860911485793,0.00012085130215736242,ATAC
chr6.42928417.42930780,14.890488399873986,0.0001211276632838684,ATAC
chr19.45862277.45864770,14.883984939453626,0.00012153988875629817,ATAC
KCNH8,14.88381611980941,0.00012155060830303721,RNA
SLC35F3,14.872154588141605,0.00012229339342329756,RNA
chr2.158456174.158458551,14.869836119088092,0.0001224416137257674,ATAC
chr11.61579493.61582091,14.86920625871578,0.0001224819121420238,ATAC
chr10.132331245.132332875,14.866051380232408,0.0001226839623974644,ATAC
chr8.143425676.143431737,14.841432548358224,0.00012427223505626656,ATAC
chr6.31196700.31199168,14.822992387483199,0.00012547546372536323,ATAC
chr3.50615849.50618664,14.814389488053854,0.0001260408193992084,ATAC
chr10.30432776.30435510,14.812316176891269,0.00012617745468873425,ATAC
chr22.19477810.19480482,14.810013798833015,0.00012632936100229018,ATAC
chr1.26619933.26621998,14.806968964238335,0.00012653053641195223,ATAC
chr2.197498716.197501202,14.799132765675681,0.00012704976934912248,ATAC
chr3.196739483.196741530,14.795879643447796,0.00012726595464325,ATAC
chr8.73745833.73748307,14.788208940882951,0.00012777717892395766,ATAC
chr12.112012039.112015070,14.783394123091247,0.00012809912646675068,ATAC
chr7.158826926.158830614,14.782807649323635,0.00012813839746918717,ATAC
ST3GAL4,14.782205956794165,0.0001281787001577755,RNA
PCDH9,14.780631691667987,0.00012828420839257888,RNA
chr17.77880838.77883449,14.775052620929781,0.0001286588269751836,ATAC
chr3.23944056.23946794,14.746091932549515,0.00013062125758141844,ATAC
chr19.1939283.1946321,14.740888521512707,0.0001309770368736321,ATAC
chr1.153727322.153729035,14.733620275427525,0.00013147563446293522,ATAC
PLD4,14.729008282172952,0.00013179300694898002,RNA
chr11.128520439.128523483,14.724358693522207,0.00013211374875653944,ATAC
chr8.142402023.142404589,14.720120752249532,0.000132406779764817,ATAC
chr17.82036244.82038221,14.702953809852897,0.00013360050386915982,ATAC
chr12.132486374.132492658,14.69596978573071,0.00013408924744555585,ATAC
chr11.77819232.77821867,14.692961748679457,0.0001343003058111527,ATAC
chr9.88387324.88389457,14.690178930232582,0.00013449586013401804,ATAC
chr12.121209496.121211300,14.68953462340819,0.00013454117781918715,ATAC
chr4.1711121.1713623,14.683522540822983,0.0001349647841189964,ATAC
SLC38A11,14.683067295372073,0.00013499691506927875,RNA
chr17.45160436.45162567,14.675536321417184,0.00013552956763225856,ATAC
chr9.128158985.128161101,14.670509841731674,0.00013588626084551662,ATAC
chr9.15422108.15423741,14.669261831967708,0.0001359749697894674,ATAC
chr13.27170270.27172918,14.666341356802793,0.0001361827864740475,ATAC
chr11.59614758.59616962,14.665177460766317,0.00013626569684375045,ATAC
ANGPT1,14.656864430832469,0.00013685935961156584,RNA
chr4.102868118.102869994,14.654188897115688,0.00013705098330903597,ATAC
chr15.66386075.66388076,14.633877375830368,0.00013851456297553263,ATAC
chr8.21918175.21920795,14.633201204680507,0.000138563555818747,ATAC
chr16.30697616.30699779,14.628413651300207,0.00013891094449249684,ATAC
AC064834.1,14.628247303891282,0.0001389230305722983,RNA
DISC1FP1,14.621818548421256,0.00013939092951865178,RNA
chr17.28743020.28750565,14.619273762882147,0.0001395765834707107,ATAC
chr11.68838471.68844424,14.617489083245593,0.0001397069329387675,ATAC
chr11.64316282.64319813,14.607914295489783,0.00014040835595937148,ATAC
chr13.113296467.113298110,14.605432262169709,0.00014059076206982248,ATAC
chr5.154754280.154758404,14.602224504620471,0.00014082685622047734,ATAC
chr3.126981819.126985253,14.59411806054319,0.0001414252825508865,ATAC
chr21.29024039.29025587,14.574148660256562,0.00014291041091189034,ATAC
chr22.20130252.20132867,14.568568727217379,0.00014332819680869385,ATAC
chr17.4142308.4144562,14.561747945601107,0.0001438405625431044,ATAC
chr1.185315692.185318379,14.561308838097178,0.00014387361079778503,ATAC
SUCLG2.AS1,14.555009451281762,0.00014434856133603864,RNA
chr19.33175935.33178171,14.554009848715845,0.00014442407295082164,ATAC
chr9.6412343.6414622,14.552243624060036,0.00014455759387359008,ATAC
TAFA2,14.547464888563548,0.00014491947552724472,RNA
chr22.50625836.50629176,14.530300401223448,0.0001462268521419594,ATAC
chr3.42590077.42591666,14.52817470796079,0.00014638958676779887,ATAC
chr11.65636572.65642410,14.522917668134378,0.00014679282989390327,ATAC
chr19.35264405.35270245,14.522016743038758,0.00014686204806133645,ATAC
chr2.73385197.73386819,14.519712938777493,0.00014703919936492036,ATAC
chr5.1522353.1525880,14.51393362074928,0.00014748454997170763,ATAC
SUGCT,14.513059390883775,0.0001475520359599738,RNA
chr4.6781936.6784164,14.500207536915742,0.00014854773487582871,ATAC
chr10.101059924.101063943,14.49558946920578,0.00014890717330104072,ATAC
chr3.107522435.107526101,14.492020133051442,0.00014918558675632522,ATAC
chr16.28862777.28864874,14.468173518915812,0.0001510591806000262,ATAC
chr16.22188366.22192867,14.459852113516936,0.00015171855349184067,ATAC
TMEM117,14.44475758048482,0.00015292203620893502,RNA
chr7.6348154.6349540,14.44390481304231,0.00015299031381790074,ATAC
chr1.110033996.110035573,14.434003285640262,0.0001537853440090543,ATAC
chr12.57458744.57463279,14.431718933915015,0.0001539693539880418,ATAC
AL035446.2,14.43091674568655,0.00015403402484677283,RNA
AC020651.2,14.426133791611598,0.00015442018653024947,RNA
chr7.156892135.156893990,14.405934935363783,0.00015606178439515764,ATAC
chr5.66143594.66145314,14.400937954510237,0.000156470607605072,ATAC
chr14.99682623.99684953,14.398249815796381,0.00015669098189211193,ATAC
chr2.121648382.121650874,14.393990859613364,0.0001570407734424855,ATAC
chr2.112053838.112056752,14.390854460097597,0.00015729887210435626,ATAC
chr6.144149702.144153727,14.389596994829908,0.00015740247081057627,ATAC
chr14.72925681.72927411,14.382684234245653,0.00015797322258659632,ATAC
chr12.120116094.120117852,14.367722154389762,0.00015921572698593463,ATAC
chr5.75336100.75338077,14.332321429255797,0.00016219493744218876,ATAC
chr2.157439098.157445068,14.312793927869466,0.00016386231415748404,ATAC
chr2.200861323.200865400,14.30628400793849,0.00016442200583048167,ATAC
chr1.212606394.212610137,14.296990819050158,0.00016522433345968296,ATAC
chr14.105299844.105302313,14.29431072261887,0.00016545645267998242,ATAC
chr9.37903299.37905064,14.292462549228782,0.00016561671191713375,ATAC
chr10.92847508.92849462,14.286831826840809,0.00016610593051796465,ATAC
chr12.110280269.110282573,14.276786289336743,0.00016698234910448117,ATAC
chr16.2473130.2476011,14.268315005968756,0.00016772504800275005,ATAC
chr7.66843839.66846240,14.264385041733235,0.00016807072885925914,ATAC
SLC14A1,14.263047216051236,0.0001681885683497872,RNA
chr3.12662545.12664922,14.24613440639951,0.0001696855053324259,ATAC
chr8.42269818.42272189,14.224936636602946,0.00017158069985138876,ATAC
chr8.143244787.143247903,14.213918169383145,0.00017257423184886166,ATAC
chr6.43013014.43014692,14.191257384608104,0.00017463583315060398,ATAC
chr20.33489283.33490927,14.191067799275896,0.00017465318539798235,ATAC
DOCK3,14.175632278432877,0.00017607181108033031,RNA
chr9.136244332.136246453,14.169600305147014,0.000176629343673883,ATAC
chr1.156052782.156056073,14.15826861196901,0.00017768154853632715,ATAC
chr7.75914143.75916422,14.141668743614964,0.00017923436086476156,ATAC
chr6.13573804.13575615,14.140349663860066,0.00017935833816982256,ATAC
chr16.635083.638949,14.138510877422057,0.00017953130593238942,ATAC
chr20.33731372.33734420,14.130747771097688,0.00018026340971205422,ATAC
chr4.83454790.83456536,14.11757081965754,0.0001815129724943159,ATAC
chr6.170552693.170554952,14.114284372375954,0.00018182598397538098,ATAC
chr14.73784028.73788591,14.111586306040317,0.00018208336333614596,ATAC
chr1.18953759.18958386,14.111026453163554,0.00018213681598797202,ATAC
chr9.122904382.122905947,14.093621573943395,0.00018380649052935271,ATAC
chr3.49785637.49787502,14.08198075988043,0.00018493182212200838,ATAC
chr19.36139284.36141776,14.074873365923827,0.00018562231838688322,ATAC
chr6.36027256.36029224,14.070439657447631,0.00018605437840821454,ATAC
AL359232.1,14.061835713714332,0.00018689572117964895,RNA
chr7.45110424.45112405,14.054169060523877,0.00018764864477269317,ATAC
chr8.143828393.143830453,14.049696336572088,0.00018808931332197916,ATAC
chr9.125142573.125144065,14.048642127593517,0.00018819332970599278,ATAC
chr2.177263219.177266303,14.047379282851733,0.00018831800812660495,ATAC
POU2AF1,14.043829928448114,0.00018866887616052756,RNA
chr15.34101256.34102541,14.026203996962122,0.00019042106832376082,ATAC
chr11.46118900.46122590,14.018783791478802,0.0001911636137698184,ATAC
chr2.98463456.98467373,14.01162867168034,0.00019188239934776516,ATAC
chr8.42050710.42053116,14.011310476765813,0.00019191442769019522,ATAC
chr12.46370932.46374256,14.00959898990895,0.0001920867923092062,ATAC
chr5.36240767.36242960,13.979641070833882,0.000195129297712125,ATAC
chr16.53502237.53504788,13.976088506194689,0.00019549330471788727,ATAC
chr17.82096517.82100857,13.950490248177967,0.00019813652357661258,ATAC
chr1.35930076.35931993,13.944391544862656,0.00019877156459262042,ATAC
chr19.41363101.41365075,13.942080382840013,0.00019901275585851105,ATAC
chr12.49705495.49708130,13.941862767914465,0.0001990354812112667,ATAC
chr8.93915975.93918088,13.939599586032665,0.00019927197880128047,ATAC
chr11.62786213.62788189,13.938060041149221,0.00019943301996662224,ATAC
AC006230.1,13.929458733869385,0.0002003351633558687,RNA
PALM2.AKAP2,13.919292120870876,0.0002014067960091034,RNA
chr1.228486233.228488575,13.916627644561338,0.0002016886062106669,ATAC
chr13.94548609.94550387,13.910468136185413,0.00020234159530489208,ATAC
chr2.135530138.135532328,13.909932617924056,0.00020239846802519492,ATAC
STK32B,13.903795158902044,0.0002030514271941127,RNA
chr10.11162736.11166799,13.901428362563296,0.00020330379636737672,ATAC
SSPN,13.90029155838549,0.0002034251252078618,RNA
chr17.1684031.1685487,13.898115324784275,0.0002036575941783116,ATAC
chr2.197434405.197436225,13.896910475611726,0.0002037864135139199,ATAC
chr8.144900099.144903307,13.89402319501646,0.0002040954488201607,ATAC
chr20.46405667.46407521,13.889900491062999,0.00020453753571686006,ATAC
chr3.3126195.3128015,13.878377546464902,0.00020577830005276407,ATAC
chr16.1766247.1774540,13.868151287862938,0.00020688580182740658,ATAC
chr1.203323670.203328438,13.853394584461853,0.00020849456370028639,ATAC
chr7.2402904.2407406,13.846886811534207,0.0002092080414800535,ATAC
chrX.40734905.40736593,13.844494120735371,0.00020947098260954694,ATAC
chr12.49827256.49829225,13.840051570248804,0.00020996007494529888,ATAC
chr20.62860597.62862814,13.834481809161067,0.0002105748937800617,ATAC
chr12.51237881.51240028,13.83134475578536,0.0002109219775145203,ATAC
chr17.14299246.14304198,13.819687829794312,0.00021221676768821485,ATAC
chr6.27836619.27839939,13.818620249942857,0.0002123357491525569,ATAC
PDE7B,13.81771891045833,0.00021243625559819475,RNA
chr13.114128463.114133145,13.814339572019934,0.00021281350614401208,ATAC
chr4.8156859.8159939,13.811659388587136,0.00021311318770272046,ATAC
chr12.111434473.111439105,13.801122781085176,0.00021429546098848356,ATAC
chr7.76392566.76394644,13.79566125930975,0.00021491088088410694,ATAC
NIBAN1,13.789538211327786,0.00021560296498627168,RNA
chr19.19617929.19619831,13.776770087576718,0.00021705338334037478,ATAC
chr11.102451445.102453752,13.772481683544997,0.0002175427388045633,ATAC
chr2.226835275.226836931,13.757928387503238,0.0002192117528333362,ATAC
chr14.20681052.20685088,13.755948620006569,0.00021943979490450876,ATAC
chr8.144507516.144510395,13.755336262885168,0.00021951037852759373,ATAC
chr9.36486074.36488795,13.75418060432361,0.00021964364848389462,ATAC
chr7.151027409.151029148,13.754115338901467,0.00021965117729520788,ATAC
RSPH3,13.750925316154236,0.0002200194858863095,RNA
EREG,13.737576962409017,0.0002215674134268075,RNA
chr6.169701219.169703138,13.735189177738679,0.00022184546727318954,ATAC
chr21.33324108.33325851,13.732229973301164,0.00022219055090107876,ATAC
chr16.3878953.3881821,13.732142870196123,0.00022220071651745575,ATAC
chr16.67665943.67669141,13.730262341831548,0.00022242030347067543,ATAC
chr1.226061488.226065250,13.72837697925735,0.00022264067481566813,ATAC
chr12.12356413.12358597,13.728073885893664,0.00022267612256172983,ATAC
chr5.41924532.41926078,13.713187832221701,0.000224424124146069,ATAC
chr5.173615790.173617132,13.712117766961683,0.00022455030941866358,ATAC
CX3CR1,13.685387351094507,0.00022772578764892603,RNA
chr19.9791405.9793537,13.681634466001471,0.00022817523174136,ATAC
chr5.178203760.178206725,13.676042336208559,0.00022884660496536255,ATAC
chr9.70410405.70414710,13.67514469465898,0.00022895455853707053,ATAC
chr17.75260758.75262477,13.673775694005812,0.00022911929843445042,ATAC
chr5.139293007.139294998,13.64833782212145,0.00023220225111105584,ATAC
ZC3H12B,13.628773369006362,0.00023460183740471683,RNA
chr1.156765694.156768614,13.62573194316072,0.00023497711122006935,ATAC
chr16.71807964.71810452,13.625481566001216,0.00023500803160810669,ATAC
chr6.130018132.130021489,13.606448349199345,0.00023737060877197916,ATAC
SLC44A1,13.595567819488378,0.00023873195717320317,RNA
chr6.3118016.3119502,13.579787856365671,0.00024072033090103128,ATAC
LINC02694,13.578929151333227,0.0002408290115377519,RNA
chr11.14890830.14892731,13.572856190199799,0.00024159904159273184,ATAC
chr3.196631601.196635094,13.571237410470673,0.00024180471644322322,ATAC
FCRL5,13.567444700524788,0.00024228729362578045,RNA
chr1.244833687.244836557,13.564836727997854,0.00024261969116534505,ATAC
chr3.186782635.186784656,13.563063552935393,0.00024284595300650327,ATAC
chr5.139708442.139712256,13.546494241092184,0.00024497056505005585,ATAC
chr1.155933655.155935070,13.543492173823259,0.000245357510771452,ATAC
PPP1R13B,13.537798535225667,0.00024609307732239384,RNA
chr17.39460863.39463251,13.528612883983168,0.00024728447690143714,ATAC
chr22.20116023.20118363,13.522457438163777,0.00024808610923133997,ATAC
CDC42EP4,13.518621653110431,0.00024858697534189516,RNA
chr1.171484720.171486645,13.516552580015164,0.000248857572914081,ATAC
chr7.151349509.151350709,13.51637142075911,0.0002488812794438978,ATAC
chr14.101759971.101762722,13.50537854061911,0.00025032408496292,ATAC
chr19.41396899.41398372,13.492030955572027,0.0002520873012338142,ATAC
chr2.26785332.26787035,13.48497974313407,0.00025302382332659696,ATAC
chr3.184360902.184364114,13.484674550089316,0.0002530644374272208,ATAC
chr22.50250319.50253267,13.482472853648837,0.0002533576271458629,ATAC
chr7.30134301.30136680,13.476669705269913,0.0002541320499886881,ATAC
chr16.87316732.87318126,13.458250692331811,0.000256605912682819,ATAC
chr15.48810261.48811962,13.433949556232301,0.00025990705232657263,ATAC
chr20.23357305.23358871,13.428336251715363,0.0002606756575947064,ATAC
chr16.89170251.89176182,13.398937424689652,0.000264738759814041,ATAC
chr12.118375880.118378325,13.395280253520212,0.00026524865637467406,ATAC
chr16.2903922.2906385,13.393831263421331,0.0002654509542177812,ATAC
chr17.81925966.81929794,13.37934601584305,0.00026748186676195477,ATAC
chr2.47782346.47784457,13.360356195968672,0.00027016813489570636,ATAC
chr15.41826512.41828925,13.359849176180473,0.0002702402292636675,ATAC
chr9.136973101.136981832,13.358187660959794,0.000270476620300764,ATAC
ISG15,13.348749849399418,0.00027182334638295913,RNA
chr7.2353540.2355656,13.34190503077783,0.00027280430064799627,ATAC
chr14.92105637.92107216,13.335080115631612,0.00027378596195069913,ATAC
chr4.2258066.2265009,13.332121981780194,0.0002742125523992338,ATAC
chr1.88991614.88993844,13.331730482905503,0.0002742690604565454,ATAC
chr12.1795747.1799079,13.31834514194624,0.0002762081609523079,ATAC
chr19.48362913.48365849,13.31259770742579,0.00027704502041947006,ATAC
chr17.49215882.49220082,13.311564051356006,0.0002771957981236162,ATAC
chr16.2222926.2224435,13.309776954895428,0.00027745667445147056,ATAC
chr19.40347843.40349493,13.30655741449083,0.0002779272815989373,ATAC
MED12L,13.302079413638598,0.0002785831812774344,RNA
chr19.18289096.18295330,13.3009272005966,0.00027875220040935323,ATAC
CYTH3,13.296849731605068,0.00027935116001109915,RNA
chr5.137751862.137755532,13.295976689244783,0.0002794795743693875,ATAC
chr9.137589460.137591614,13.259625683582389,0.0002848796390564248,ATAC
chr4.143184147.143185952,13.24919088577664,0.00028644914264250396,ATAC
chr6.157019232.157022516,13.248398837912054,0.00028656863098617814,ATAC
FAM13A,13.23924210009873,0.0002879536769305972,RNA
chr1.6599300.6604318,13.214414571982639,0.00029174319789540315,ATAC
chr11.111878452.111879978,13.210501442660837,0.0002923450521853809,ATAC
ESR1,13.21041350802589,0.0002923585912661142,RNA
MAP3K21,13.20924361700849,0.0002925387767950256,RNA
chr20.44965873.44968653,13.20816095192709,0.00029270562779369814,ATAC
chr14.54396328.54397765,13.199676199410728,0.00029401655724738303,ATAC
chr2.170928384.170930721,13.195663273260667,0.000294638634938941,ATAC
chr19.1604623.1606633,13.194259444013506,0.0002948565681310401,ATAC
chr2.33598419.33600029,13.187852918704206,0.00029585319837277795,ATAC
chr10.6200526.6204640,13.155602329395172,0.00030092217372716814,ATAC
chr6.136822026.136823465,13.142435548557772,0.00030301679322111995,ATAC
chr17.50864845.50868228,13.140738621058077,0.0003032878157840788,ATAC
chr7.100427756.100432316,13.138149794248275,0.0003037017586611341,ATAC
ADAMTS6,13.129351323004089,0.0003051128687060097,RNA
chr9.5437208.5439199,13.120924419867045,0.00030647059502019635,ATAC
chr17.65055317.65057727,13.116547209369328,0.00030717824930140376,ATAC
chr19.32674264.32677128,13.112057560759945,0.00030790579591037317,ATAC
chr6.132812194.132815276,13.099950865987193,0.00030987637043378846,ATAC
chr16.3400413.3401940,13.076503559512549,0.00031372912964003737,ATAC
chr7.101813900.101818041,13.0744797616219,0.0003140639313005951,ATAC
chr19.10194074.10195643,13.062537910140664,0.0003160468611087984,ATAC
chr12.49233156.49235743,13.053168414478671,0.00031761150472644616,ATAC
chr2.85537533.85540399,13.052532925358362,0.0003177179101168624,ATAC
chr20.2101342.2103688,13.04640504019366,0.00031874580404760627,ATAC
chr17.38746716.38753343,13.039819639202664,0.00031985418714466804,ATAC
chr11.505929.508137,13.034650576905383,0.00032072691431273047,ATAC
chr4.2411929.2414447,13.020691057523615,0.0003230958320543571,ATAC
CNR2,13.019147267894613,0.0003233588948560473,RNA
chr19.39435241.39436614,12.999227329490255,0.0003267727381517546,ATAC
chr5.42991364.42995716,12.996744314759766,0.0003272008171080487,ATAC
chr22.43185744.43188196,12.995512436926148,0.0003274134066346918,ATAC
chr8.10838808.10840474,12.995287809525413,0.00032745218642081384,ATAC
chr10.27240000.27243719,12.993506182153974,0.0003277599318543789,ATAC
chr6.41071436.41074547,12.977788271813976,0.000330487621206997,ATAC
chr12.56115717.56119816,12.976804989163115,0.0003306590205124024,ATAC
chr6.24774433.24776189,12.971363143043272,0.00033160923209885437,ATAC
chr3.31531517.31534403,12.95577311949805,0.00033434673722366933,ATAC
chr10.110566958.110568668,12.954197151329513,0.0003346247343259185,ATAC
chr4.13483538.13485442,12.953458578552763,0.0003347550971883116,ATAC
chr12.45989518.45992394,12.952809992528424,0.0003348696191192418,ATAC
chrX.3711154.3714350,12.94356028922212,0.00033650716887125763,ATAC
chr6.110873277.110877180,12.93081461695743,0.00033877690167929595,ATAC
chr4.99562975.99564364,12.922077183200457,0.000340341782361753,ATAC
AC006299.1,12.916801405681671,0.0003412902119736635,RNA
chr15.101294003.101295945,12.909511513175664,0.0003426051158296361,ATAC
chr20.58388606.58390138,12.902559342090138,0.00034386387160790935,ATAC
chr13.33541994.33543916,12.89831681675051,0.0003446343152650488,ATAC
chr20.23349471.23351936,12.889743557140685,0.0003461965487485905,ATAC
chr1.1019014.1027292,12.88521094925194,0.00034702537732773806,ATAC
chr17.59106003.59107555,12.882412127759817,0.0003475381681823765,ATAC
chr11.64923677.64925442,12.872788854957813,0.0003493071612877715,ATAC
chr19.58385505.58387909,12.872568577590267,0.0003493477599899038,ATAC
chr17.67717219.67718710,12.854201250417352,0.0003527498174507118,ATAC
chr3.143970676.143973854,12.84802596059261,0.0003539011284730455,ATAC
chr14.22917827.22920115,12.839482190990038,0.0003555002780927586,ATAC
chr2.32062536.32064711,12.836137412780756,0.0003561283118804246,ATAC
chr11.106076522.106078304,12.830508012823135,0.00035718785087842243,ATAC
chr9.128880868.128883573,12.82980939272753,0.00035731956381803754,ATAC
chr2.159285894.159287487,12.822227801454517,0.0003587521038985075,ATAC
chr19.4399074.4401159,12.812048155950912,0.00036068467701468244,ATAC
chr10.73810344.73812502,12.80999492177272,0.00036107574998245703,ATAC
chr12.56315224.56316863,12.79663364240679,0.000363631117242674,ATAC
chr5.177452082.177459121,12.794463713183482,0.0003640478413372596,ATAC
chr11.20386816.20388590,12.784839904394582,0.0003659018697257313,ATAC
chr6.116570717.116572325,12.770450682491663,0.00036869176908687663,ATAC
BNC2,12.767224161887206,0.00036932029773332386,RNA
chr16.30956811.30958765,12.76455886090513,0.0003698403169010608,ATAC
chr11.776482.779004,12.762164881375082,0.0003703080300374726,ATAC
chr19.39390321.39392156,12.741982025125685,0.0003742750026411844,ATAC
chr21.44871806.44875731,12.73053584841888,0.0003765438217927308,ATAC
chr14.50311445.50313207,12.72657462482468,0.00037733223395189234,ATAC
chr9.136481950.136485608,12.704710213833865,0.0003817140743422197,ATAC
chr1.26499912.26501828,12.701123943627115,0.0003824376910132949,ATAC
chr19.39444693.39446230,12.695847510406685,0.0003835048598730108,ATAC
chr12.6532115.6536539,12.678948500467113,0.0003869430133885749,ATAC
chr14.104815131.104816966,12.678205618244254,0.0003870948677166988,ATAC
chr13.76991051.76993094,12.668949828832382,0.00038899192312995636,ATAC
chr11.66842360.66844222,12.659484319718493,0.00039094168042002085,ATAC
chr3.195542023.195545069,12.654201058908956,0.00039203424707697377,ATAC
chr4.2930625.2937625,12.644976971460167,0.0003939491701850385,ATAC
chr9.136846367.136860091,12.641973411455888,0.00039457474805221785,ATAC
chr15.78437354.78439244,12.63498329900825,0.000396034530127113,ATAC
chr6.15244528.15249839,12.631443746119857,0.0003967757940367037,ATAC
chr22.23786271.23787917,12.626716546800766,0.00039776796580786336,ATAC
chr8.102862472.102865124,12.612166720496472,0.00040083753085826975,ATAC
chr6.75283721.75285677,12.603243168854501,0.0004027319580646873,ATAC
chr3.50320319.50325009,12.596360509507651,0.0004041992928284514,ATAC
chr13.42271191.42273133,12.584885558162664,0.0004066576961503267,ATAC
chr16.29994861.29996994,12.581787177933919,0.0004073240831274185,ATAC
chr1.26863822.26866290,12.579517711922893,0.00040781289079130125,ATAC
chr14.87992157.87993809,12.57371548275673,0.0004090652978894485,ATAC
HESX1,12.559702786609412,0.0004121059832168372,RNA
chr9.126719252.126724563,12.559151341962043,0.0004122261100502465,ATAC
chr7.157336072.157338795,12.55699277954937,0.00041269667230784914,ATAC
chr19.5977330.5979234,12.556893368562319,0.0004127183567754561,ATAC
chr2.190879963.190883174,12.543381038439183,0.00041567653655876077,ATAC
chr13.99605717.99607255,12.540525777932208,0.0004163043605525219,ATAC
WWC2,12.5318345900817,0.0004182213123855232,RNA
chr18.51029442.51031256,12.50611273249896,0.00042394703285348207,ATAC
HIST1H4C,12.489411967897869,0.00042770700637234703,RNA
chr1.52365125.52366942,12.48710604327698,0.0004282287988701195,ATAC
chr19.506322.508351,12.485023270261784,0.00042870064890324164,ATAC
chr4.703931.706471,12.48409196082554,0.0004289118060745245,ATAC
chr2.86105248.86106732,12.478267664772462,0.000430234744070138,ATAC
chr11.66264668.66269924,12.472274618171776,0.00043160031811688616,ATAC
chr19.44954340.44956001,12.468678954868997,0.0004324217270480939,ATAC
chr21.39312088.39314888,12.468240145743092,0.00043252207863939585,ATAC
AL136441.1,12.456564171425104,0.00043520093016804725,RNA
chr16.68083893.68086720,12.45556273284323,0.0004354314724989155,ATAC
chr9.33162698.33168654,12.434302101979783,0.0004403551448112497,ATAC
chr8.102238170.102240266,12.430490913778355,0.0004412436946136639,ATAC
chr2.224584037.224586676,12.424089190360258,0.00044274028913431757,ATAC
chr5.138463537.138468453,12.420886871040743,0.0004434908515145113,ATAC
chr4.184648091.184650532,12.403169003733197,0.0004476668877146921,ATAC
LGALS1,12.40122309436665,0.0004481279473815774,RNA
chr6.43367478.43370521,12.39324335311879,0.0004500236764240237,ATAC
chr12.65168696.65170990,12.386610223583903,0.00045160566310558606,ATAC
chr11.72079519.72081401,12.385110142926692,0.0004519642077865731,ATAC
WAKMAR2,12.374848647721256,0.0004544246084420968,RNA
NCR1,12.372096098316137,0.0004550868879195611,RNA
chr9.136885804.136887593,12.365529692419596,0.00045667074673580324,ATAC
chr14.35045311.35047293,12.362898037880688,0.00045730708172445376,ATAC
chr6.13614367.13616198,12.353446819110616,0.00045959978935432576,ATAC
