feature,score,p_value,feature_type
chr19.10332528.10334136,19.768811471046238,9.702414467574017e-06,ATAC
AL136441.1,19.750129185981756,9.795885362103159e-06,RNA
STK32B,19.73944679131158,9.849737846907959e-06,RNA
chr14.53151682.53153994,19.733773619340376,9.878458628527851e-06,ATAC
chr17.4142308.4144562,19.730877180406146,9.893154498565927e-06,ATAC
chr12.121295189.121298045,19.725272481104867,9.921653945208745e-06,ATAC
chr19.4123363.4124694,19.724284317394396,9.926687235822904e-06,ATAC
chr7.99372906.99376756,19.707153569957466,1.0014353447530423e-05,ATAC
chr19.15123984.15126263,19.703110212472215,1.0035158592029738e-05,ATAC
chr15.84747292.84749970,19.69177232166779,1.00937300441206e-05,ATAC
chr19.10652377.10656290,19.690791922918258,1.0098810901883196e-05,ATAC
chr16.67183165.67185849,19.66599827823728,1.0228161263883584e-05,ATAC
chr8.42269818.42272189,19.65352773613987,1.0293849709003643e-05,ATAC
chr9.19379322.19380795,19.64754295998326,1.0325524995921077e-05,ATAC
chr4.25913076.25914883,19.645946950503266,1.0333988653388041e-05,ATAC
chr22.21866280.21868538,19.64496571042273,1.0339195645327205e-05,ATAC
chr15.66386075.66388076,19.64288243473537,1.0350259387708487e-05,ATAC
chr9.40991388.40992949,19.619646081124163,1.0474471915746569e-05,ATAC
chr2.240564810.240570406,19.609264862451568,1.0530449474329481e-05,ATAC
chr5.108380124.108383437,19.591912770835748,1.0624688091610819e-05,ATAC
chr4.140150115.140154719,19.591698999269294,1.0625854352692004e-05,ATAC
chr11.61579493.61582091,19.568427810789277,1.0753586809959352e-05,ATAC
chr4.83484365.83485728,19.557878404378403,1.0811998848570424e-05,ATAC
chr14.24428842.24432506,19.55405423521967,1.0833252000467898e-05,ATAC
chr10.79066329.79071641,19.534970202538627,1.0939943041716304e-05,ATAC
chr16.78099012.78100522,19.53101322339917,1.0962196869371158e-05,ATAC
chr1.155084079.155086790,19.521169109426094,1.1017757390496365e-05,ATAC
chr9.35814320.35816020,19.509814561923502,1.108219478632791e-05,ATAC
chr4.169009272.169011052,19.497968196835366,1.1149827430891673e-05,ATAC
chr12.123363414.123366130,19.471822585907653,1.130056984669625e-05,ATAC
SPOCK3,19.466176284625096,1.133339183516236e-05,RNA
chr13.76991051.76993094,19.45157268614379,1.141872815837662e-05,ATAC
chr21.43788792.43790199,19.43758696373917,1.1501059864803455e-05,ATAC
chr3.49802289.49807993,19.40092114824363,1.1719752215085975e-05,ATAC
chr7.112938963.112940740,19.382597845113516,1.1830604053538822e-05,ATAC
MAP2K6,19.376994268607667,1.186471459534555e-05,RNA
chr7.43582421.43584707,19.371329071249026,1.189930082776613e-05,ATAC
chr12.120902914.120905017,19.36906595397218,1.191314557693885e-05,ATAC
chr8.144900099.144903307,19.352803471924496,1.2013110046861037e-05,ATAC
SYCP2L,19.34345291367652,1.2070969023928075e-05,RNA
chr16.1958664.1966156,19.339485104653466,1.2095605509205435e-05,ATAC
chr7.30134301.30136680,19.338313549349852,1.2102889471197736e-05,ATAC
chr2.172555218.172557018,19.32258469166702,1.2201109616955015e-05,ATAC
chr19.57279484.57281461,19.304132826332182,1.2317356569299868e-05,ATAC
chr11.83070713.83072986,19.303009834889146,1.2324467293898147e-05,ATAC
chr3.157158995.157161299,19.297691373570533,1.2358199657870099e-05,ATAC
chr2.238202575.238204419,19.293462961732324,1.2385084650110095e-05,ATAC
chr18.9135660.9138258,19.291903340241205,1.2395015848427674e-05,ATAC
AC027097.2,19.26654417938911,1.2557624251327925e-05,RNA
chr1.156746403.156752648,19.26490039783374,1.2568238303653394e-05,ATAC
chr19.46715592.46720758,19.256045299636423,1.2625571983917241e-05,ATAC
chr17.1684031.1685487,19.24409611654833,1.270335615046757e-05,ATAC
chr19.47109514.47114350,19.211732226687975,1.2916461607703777e-05,ATAC
chr10.119206119.119209895,19.204542741253828,1.2964288160282514e-05,ATAC
chr12.64608791.64612454,19.19161840089572,1.3050713149446784e-05,ATAC
chr11.9313883.9315381,19.191307819247676,1.3052797124273857e-05,ATAC
chr11.70269762.70271627,19.190685420400623,1.3056974372207796e-05,ATAC
chr12.110280269.110282573,19.179263609592052,1.3133871462422207e-05,ATAC
chr17.996272.997601,19.17098751394685,1.3189874647214042e-05,ATAC
chr14.68813946.68817221,19.1697778166333,1.3198080602378924e-05,ATAC
chr10.130109280.130112016,19.16791788010089,1.321070746251175e-05,ATAC
chr5.154444716.154447728,19.15615540254686,1.3290843329055018e-05,ATAC
chr6.33271091.33272736,19.149707957172712,1.3334976073571877e-05,ATAC
chr11.34050992.34053861,19.13403357173857,1.3442883148764974e-05,ATAC
chr11.3854015.3856951,19.106397270919643,1.3635284266027427e-05,ATAC
chr8.144785529.144789528,19.096306871331752,1.370622105699987e-05,ATAC
chr19.4722962.4725369,19.081991375476736,1.3807498402304183e-05,ATAC
chr7.100874172.100875877,19.070073554936496,1.389238715396123e-05,ATAC
chr5.41924532.41926078,19.053454873412356,1.4011636821787937e-05,ATAC
chr2.231463520.231465671,19.051725650372052,1.4024104113963949e-05,ATAC
chr7.140477102.140480040,19.037011827742607,1.4130639902751266e-05,ATAC
chr10.104268192.104269782,19.027265248103003,1.4201658252114222e-05,ATAC
chr19.45885148.45887367,19.025407927420044,1.4215232285228074e-05,ATAC
chr17.39195581.39200952,19.015411531645665,1.4288514425393652e-05,ATAC
chr4.98927772.98930407,19.008743113872136,1.4337610889238641e-05,ATAC
chr15.48810261.48811962,18.995279637162422,1.4437254172873037e-05,ATAC
chr17.76670361.76672584,18.986737384301886,1.450083645792519e-05,ATAC
GPR183,18.98264740109251,1.4531378977363907e-05,RNA
chr5.159207456.159210791,18.969379003727774,1.4630908922707534e-05,ATAC
chr18.12990095.12992067,18.96838601476929,1.4638385140945257e-05,ATAC
chr19.48618434.48620232,18.953773395888053,1.4748849176671804e-05,ATAC
chr6.13614367.13616198,18.931818642526167,1.4916394971362177e-05,ATAC
chr1.3623695.3625903,18.92334598707406,1.4981564306253135e-05,ATAC
chr19.47239114.47244770,18.91475691765696,1.5047921513305941e-05,ATAC
chr9.34048132.34049895,18.91407148303901,1.5053229751600152e-05,ATAC
chr12.10211980.10214284,18.903269471350075,1.513713346148024e-05,ATAC
chr9.124861024.124862940,18.887106820463373,1.5263555172833804e-05,ATAC
chr1.226674643.226677887,18.880529308127553,1.5315307114240738e-05,ATAC
chr1.28642239.28644336,18.854994314210167,1.5517895576603864e-05,ATAC
chr12.6492811.6494764,18.84807012534583,1.5573293705818053e-05,ATAC
chr5.141636110.141638738,18.84541440586882,1.559459399707787e-05,ATAC
chr9.109118796.109120474,18.828540926180636,1.57306148992482e-05,ATAC
chr20.2101342.2103688,18.826167950592332,1.5749839506673448e-05,ATAC
chr14.100237703.100240927,18.817808090070866,1.5817755283038597e-05,ATAC
chr7.138459500.138461485,18.81125936173237,1.5871163155544055e-05,ATAC
chr17.17749151.17754283,18.811201261069343,1.587163780422769e-05,ATAC
chr3.179322310.179324678,18.802636165407776,1.594176616170778e-05,ATAC
chr17.76725431.76728568,18.797072118515057,1.598748984850011e-05,ATAC
chr17.29138511.29141831,18.797070710189054,1.5987501438394938e-05,ATAC
chr10.22712883.22715230,18.79086791560816,1.6038629785635905e-05,ATAC
S100A4,18.78992686545273,1.6046401028837432e-05,RNA
chr8.73745833.73748307,18.78267005737452,1.610645555567952e-05,ATAC
chr2.30144894.30155073,18.771544620121535,1.619896483774213e-05,ATAC
AL590006.1,18.76864075489499,1.6223198679822516e-05,RNA
chr3.3126195.3128015,18.76130785599831,1.6284556976896816e-05,ATAC
chrX.153966927.153973708,18.75316510958789,1.6352965389091552e-05,ATAC
chr3.12483614.12485125,18.74391051093302,1.6431065826161412e-05,ATAC
chr7.44123032.44124360,18.739039523370614,1.647232321607427e-05,ATAC
chr9.111896093.111898343,18.731831693301697,1.653356507010553e-05,ATAC
chr18.11849712.11852386,18.719265099388092,1.6640886554588392e-05,ATAC
chr1.149884733.149889024,18.710509183698054,1.6716078151249822e-05,ATAC
chr7.2353540.2355656,18.685778644994233,1.69303039425684e-05,ATAC
chr1.235127864.235129424,18.682991569678062,1.6954619281472745e-05,ATAC
chr12.26831907.26834330,18.68089312005776,1.6972950017736045e-05,ATAC
chr11.65569215.65571060,18.68050287012965,1.6976361194478435e-05,ATAC
chr3.184248416.184250703,18.6802957701278,1.697817173692808e-05,ATAC
chr13.110711880.110716561,18.678207775533423,1.699643659342475e-05,ATAC
chr17.80454005.80455679,18.67622158369994,1.7013829275194522e-05,ATAC
chr22.30968392.30970100,18.668066380865824,1.7085430698351936e-05,ATAC
chr16.11667061.11675137,18.665842873502033,1.71050053078831e-05,ATAC
chr7.99557842.99559596,18.648561695207288,1.725791123115395e-05,ATAC
chr3.196739483.196741530,18.645977849573388,1.728089132040661e-05,ATAC
chr1.167219707.167222792,18.637656773173948,1.7355106414398048e-05,ATAC
chr7.92832329.92837250,18.635229630999856,1.7376814289099393e-05,ATAC
chr15.50352520.50355888,18.634965652215673,1.7379176909575026e-05,ATAC
ANGPTL1,18.606592801840357,1.7635008951781166e-05,RNA
chr15.42919690.42921898,18.598676844273534,1.7707059345971813e-05,ATAC
chr10.80453187.80456441,18.592270212644387,1.7765588835745354e-05,ATAC
chr1.23367576.23370091,18.570288180796084,1.79678956957222e-05,ATAC
chr22.39150778.39153849,18.565324390077308,1.801389882333558e-05,ATAC
AC020651.2,18.56324291973471,1.8033224608785775e-05,RNA
chr5.115841101.115842880,18.55966358432172,1.8066506396443864e-05,ATAC
chr10.32345857.32347900,18.559615268178156,1.8066956077762657e-05,ATAC
chr5.178203760.178206725,18.558574630163523,1.807664409419608e-05,ATAC
chr1.16612119.16614712,18.542870600678718,1.8223480118156046e-05,ATAC
chr9.129080219.129081999,18.538349670509092,1.8265973884840992e-05,ATAC
chr19.44954340.44956001,18.529774524022944,1.8346848774919662e-05,ATAC
chr12.98592779.98594653,18.519475476438032,1.8444458807412715e-05,ATAC
chr2.120222650.120224098,18.493703398741058,1.869101225339636e-05,ATAC
chr8.120808558.120812725,18.49075222663533,1.8719456034658937e-05,ATAC
chr2.197452655.197454411,18.48250850907045,1.879914108048934e-05,ATAC
chr12.6850739.6853514,18.465846360792312,1.8961243856165096e-05,ATAC
chr7.44998984.45001736,18.460030470627686,1.901815612145498e-05,ATAC
chr5.131796114.131797865,18.426388753357067,1.9350752167116246e-05,ATAC
chr10.110566958.110568668,18.42329571663555,1.9381623544104696e-05,ATAC
chr14.24135410.24137117,18.42191563302547,1.9395414047543792e-05,ATAC
chr13.114128463.114133145,18.421470750052244,1.9399861650982446e-05,ATAC
chr3.169771593.169774033,18.41630213802321,1.9451608823853796e-05,ATAC
chr17.18857545.18858810,18.394962466351817,1.9666732618610164e-05,ATAC
chr16.1766247.1774540,18.382394925519147,1.9794543880915718e-05,ATAC
chr1.203005816.203008145,18.3681275743505,1.994065573401214e-05,ATAC
chr3.195894526.195897458,18.350653930354667,2.0121082940355257e-05,ATAC
chr2.241733762.241735835,18.333493372286938,2.0299876566809145e-05,ATAC
chr16.3134087.3135796,18.322055925255427,2.041992905557136e-05,ATAC
chr17.75587555.75591112,18.30679549043873,2.058122289989601e-05,ATAC
TEX9,18.30605180646262,2.0589115890437765e-05,RNA
chr19.12890318.12891900,18.300090176306778,2.0652499061115257e-05,ATAC
chr6.99424568.99426312,18.29917996565399,2.066219355296291e-05,ATAC
chr13.27170270.27172918,18.29870739662563,2.0667228607886053e-05,ATAC
chr1.150558493.150564690,18.291922076676556,2.0739660095432506e-05,ATAC
chr4.107719261.107721819,18.290105288769087,2.0759097151210022e-05,ATAC
chr9.93450668.93454098,18.283048805631495,2.0834765585475292e-05,ATAC
chr6.156686257.156688361,18.282130163820643,2.0844636813111323e-05,ATAC
chr11.134223390.134225967,18.250590753717947,2.1186412700602052e-05,ATAC
chr12.98643814.98646143,18.24830768662448,2.1211370925494595e-05,ATAC
chr17.45314357.45318086,18.24351698458084,2.126383856917157e-05,ATAC
chr8.91069418.91070948,18.24173195462188,2.128342155819324e-05,ATAC
chr8.30079905.30084223,18.23647287163632,2.1341222855541256e-05,ATAC
chr12.388323.390092,18.225431952772965,2.1463085479630428e-05,ATAC
chr17.7241662.7243629,18.22250768077879,2.14954788898426e-05,ATAC
chr10.28531782.28534319,18.206155152130673,2.167753197550653e-05,ATAC
chr3.52237276.52241395,18.202095757381603,2.1722965263654397e-05,ATAC
chr19.5718624.5721249,18.20098549936265,2.173540810331877e-05,ATAC
chr15.74779427.74790951,18.199046070011615,2.1757160812726303e-05,ATAC
chr11.823741.835403,18.196406210196457,2.178680479252551e-05,ATAC
chr7.151027409.151029148,18.191347003899427,2.184373018938524e-05,ATAC
chr12.120116094.120117852,18.190583231665386,2.1852337032265974e-05,ATAC
chr12.120495424.120497399,18.177956050903493,2.199512672007023e-05,ATAC
chr8.67061499.67065267,18.177057559886563,2.20053226840024e-05,ATAC
chr17.8220664.8224096,18.154922712396775,2.225801402391116e-05,ATAC
chr16.8866902.8869934,18.15052407724745,2.2308575655913905e-05,ATAC
chr13.51583470.51585713,18.137853978183475,2.2454863559396845e-05,ATAC
chr19.48319905.48323763,18.130595626308363,2.253910251743765e-05,ATAC
chr17.62477679.62480026,18.12820190172389,2.2566953293247696e-05,ATAC
chr12.14957856.14962585,18.12324300375317,2.262475990132027e-05,ATAC
chr8.65840529.65843273,18.119449868648605,2.266907763029295e-05,ATAC
PCDH9,18.102563400347176,2.286743637148181e-05,RNA
chr9.122904382.122905947,18.101632147487862,2.2878426128222464e-05,ATAC
chr15.48330783.48332572,18.09004788049272,2.3015577803963627e-05,ATAC
chr19.34171486.34173841,18.08443094745299,2.308237699927321e-05,ATAC
chr12.82357846.82359326,18.071213735028113,2.3240333215844346e-05,ATAC
chr17.44774534.44776821,18.06879320189064,2.3269378175663657e-05,ATAC
chr12.48851006.48853725,18.06796949664949,2.3279270479885063e-05,ATAC
chr5.36240767.36242960,18.062567363163218,2.3344252513020383e-05,ATAC
SH3RF3,18.057634536619783,2.3403748749932643e-05,RNA
chr13.25286271.25287898,18.056380123962022,2.341890290919096e-05,ATAC
chr20.36773172.36774696,18.055560019251256,2.3428815672000656e-05,ATAC
chr22.50341992.50343795,18.042292794827713,2.3589767286374106e-05,ATAC
chr19.18557199.18558988,18.035521136664915,2.3672346363176313e-05,ATAC
chr4.78775190.78777657,18.030638501720066,2.3732069661185727e-05,ATAC
chr1.174158610.174160570,18.025930663890637,2.37897985062433e-05,ATAC
chr1.58778393.58786173,18.018406784310383,2.388235208398912e-05,ATAC
chr11.111878452.111879978,18.00382610055592,2.4062746745204647e-05,ATAC
chr1.22451322.22452974,18.002827867948007,2.4075147098101765e-05,ATAC
chr10.97497591.97500322,17.98344557205598,2.4317199098571605e-05,ATAC
TCL1A,17.979372445216825,2.436837623310083e-05,RNA
chr10.75110906.75112775,17.970204216682937,2.4483968237149222e-05,ATAC
STEAP1B,17.964967020809862,2.4550245762536153e-05,RNA
chr6.5003224.5004686,17.958823712857473,2.4628220498816395e-05,ATAC
chr22.20297996.20300236,17.95770831455384,2.4642404556000213e-05,ATAC
chr8.94893568.94897004,17.952871754144464,2.4704004288277567e-05,ATAC
chr1.198677905.198682709,17.943870260624017,2.481906274623708e-05,ATAC
chr20.35276567.35279159,17.93833689525826,2.489005864021773e-05,ATAC
chr7.6348154.6349540,17.92831584198189,2.501915466167917e-05,ATAC
chr21.35045024.35049728,17.91767569800207,2.515696400942664e-05,ATAC
chr22.19477810.19480482,17.907429840740257,2.5290388797125303e-05,ATAC
chr9.130712265.130713806,17.901027063193002,2.5374129242453502e-05,ATAC
chr11.72735641.72740414,17.900780935701626,2.53773538523485e-05,ATAC
PRSS23,17.894777285041258,2.545613785055376e-05,RNA
chr12.48681389.48682901,17.889211803598972,2.552939180389004e-05,ATAC
chr7.875646.878281,17.872528911687358,2.5750249241333565e-05,ATAC
chr16.29661751.29667353,17.86494751704582,2.585125066918732e-05,ATAC
chr11.83285366.83286941,17.864531553429448,2.5856803778131212e-05,ATAC
chr12.101829928.101831411,17.855100296223455,2.598303373210392e-05,ATAC
chr9.125745696.125748940,17.852446837236748,2.6018659887359708e-05,ATAC
SCMH1,17.851518530979558,2.6031135220356514e-05,RNA
chr21.17611161.17613637,17.837090172407883,2.622581119855469e-05,ATAC
chr19.18424779.18430475,17.831390945366824,2.630311177415812e-05,ATAC
chr2.229919934.229923139,17.806649055166133,2.6641362829622925e-05,ATAC
PRDM1,17.796422850178978,2.6782443094197135e-05,RNA
chr20.33719569.33721004,17.780666555682096,2.7001289912434118e-05,ATAC
chr19.9784703.9786683,17.778732226344896,2.702828053387059e-05,ATAC
chr14.73057874.73059565,17.769301877438355,2.7160256216622253e-05,ATAC
chr19.13162260.13165279,17.766923863054256,2.7193638314350627e-05,ATAC
chr11.69047785.69051851,17.76402034421589,2.723445335280563e-05,ATAC
chr15.40694108.40696097,17.76321523976264,2.7245781699746875e-05,ATAC
chr7.76317437.76319231,17.7452293792358,2.7500095018295062e-05,ATAC
chr10.110304160.110306585,17.744993306826768,2.750344883495206e-05,ATAC
chr5.157142163.157143875,17.743463554567267,2.7525191592238363e-05,ATAC
PIP5K1B,17.743434751773375,2.7525601139600376e-05,RNA
chr1.117366023.117368878,17.731639318763943,2.769383733730899e-05,ATAC
chr15.80999584.81002592,17.727157245169025,2.7758035453363394e-05,ATAC
chr5.172173007.172176154,17.724035183372212,2.7802842214528545e-05,ATAC
chr12.64403808.64405408,17.721630750625394,2.7837399437888742e-05,ATAC
IL2RA,17.71723960294205,2.7900621961251975e-05,RNA
chr15.72472911.72475886,17.708195116391746,2.803129785881599e-05,ATAC
chr1.211258188.211261210,17.70689154968441,2.8050182695149178e-05,ATAC
chr2.152716793.152719277,17.705239714833848,2.8074131310251236e-05,ATAC
chr4.6781936.6784164,17.70254805764652,2.811319957704239e-05,ATAC
chr11.74492672.74494348,17.700199984890553,2.8147325560851572e-05,ATAC
chr11.57323518.57326017,17.69924772087453,2.8161177282644355e-05,ATAC
chr19.6392440.6394304,17.68883235048923,2.831312901256051e-05,ATAC
chr22.41780063.41783057,17.684153727009004,2.8381654725269292e-05,ATAC
chr16.635083.638949,17.671275685166492,2.8571137269962312e-05,ATAC
chr1.23958391.23960695,17.67004995368676,2.8589238459607664e-05,ATAC
chr20.46405667.46407521,17.65792999721636,2.8768844597475335e-05,ATAC
chr7.21426493.21428809,17.64928132496602,2.8897703800459682e-05,ATAC
chr17.81682813.81684679,17.628669488987914,2.92071535587216e-05,ATAC
chr13.99199538.99201920,17.611058345790813,2.9474195225761277e-05,ATAC
BCL7A,17.598772981449073,2.966193521518342e-05,RNA
chr18.79398022.79407489,17.596355053411813,2.9699026580950624e-05,ATAC
chr3.150761756.150764322,17.591004354828588,2.9781273171069557e-05,ATAC
chr2.20446252.20448685,17.59046578385899,2.978956433890078e-05,ATAC
chr4.2258066.2265009,17.579493258230055,2.9958990608179355e-05,ATAC
DAB1,17.574026757738203,3.0043760337140695e-05,RNA
chr8.143022292.143027793,17.573316969265296,3.0054784818631216e-05,ATAC
chr1.19596215.19598041,17.563837274043504,3.020241513930653e-05,ATAC
chr5.154754280.154758404,17.547105238870714,3.046477246777324e-05,ATAC
chr14.73949616.73951027,17.542111683517994,3.0543514834375966e-05,ATAC
chr5.32443275.32445227,17.528857116786558,3.07535187341629e-05,ATAC
chr1.157137075.157139457,17.518342291208686,3.092114814217617e-05,ATAC
GL000219.1.98927.100467,17.504147118520436,3.114891071356622e-05,ATAC
chr9.135905091.135908602,17.5028033307964,3.117055921676026e-05,ATAC
chr6.24774433.24776189,17.50155663939887,3.119065703886641e-05,ATAC
TPRG1,17.4997703106108,3.1219477060291445e-05,RNA
chr17.4946994.4950786,17.496012406437423,3.1280193373785014e-05,ATAC
chr6.79076265.79079118,17.49307495717563,3.132773640992798e-05,ATAC
chrX.154397246.154400145,17.488253339844906,3.140593276017374e-05,ATAC
chr4.158670881.158672969,17.487174860855408,3.142345026781778e-05,ATAC
chr19.38848014.38853171,17.48321231714943,3.148789755581725e-05,ATAC
chr12.56125993.56130196,17.47366061610111,3.164379517252193e-05,ATAC
chr12.116737007.116738768,17.451349530687917,3.201097917534601e-05,ATAC
chr5.139293007.139294998,17.44676429122185,3.208697044458673e-05,ATAC
chr19.10194074.10195643,17.445379324492897,3.2109959226209456e-05,ATAC
chr22.17637843.17639977,17.44272537196858,3.215405799472783e-05,ATAC
chr11.17275473.17277653,17.433113035102327,3.231429014617918e-05,ATAC
chr8.56210206.56212774,17.431002528654037,3.234957858641216e-05,ATAC
chr1.221740466.221744056,17.43077578687795,3.2353372099479335e-05,ATAC
chr12.56315224.56316863,17.42506599144208,3.244904788251484e-05,ATAC
chr1.3899401.3903705,17.421074717046604,3.25160965185652e-05,ATAC
chr19.6736148.6741569,17.418983138167537,3.255128823048375e-05,ATAC
chr7.105011184.105015928,17.40999386777551,3.270297370667831e-05,ATAC
chr8.22244340.22246402,17.40625688160385,3.276624108603653e-05,ATAC
chr1.180631441.180632915,17.40569177394072,3.2775819111524455e-05,ATAC
chr4.15001088.15005354,17.399157276449927,3.2886777481646056e-05,ATAC
chr22.45308733.45311476,17.39243808851432,3.300126641836637e-05,ATAC
chr1.67428769.67431467,17.382471076711134,3.3171835008773034e-05,ATAC
chr9.83978508.83981794,17.38010420343887,3.3212470315520354e-05,ATAC
chr16.3878953.3881821,17.377854890630893,3.325113375372195e-05,ATAC
chr4.86934253.86936754,17.37544981311988,3.329252477130116e-05,ATAC
chr2.64522740.64525700,17.35763652189987,3.360070833398297e-05,ATAC
chr2.86105248.86106732,17.308633547996333,3.44634003454314e-05,ATAC
chr11.119093932.119096108,17.307144378815508,3.448996336608128e-05,ATAC
chr7.156892135.156893990,17.298800393594277,3.46391808562518e-05,ATAC
KCNH8,17.29872740484298,3.4640488995710765e-05,RNA
chr13.32585523.32588012,17.293585996348963,3.473276107174907e-05,ATAC
chr14.81533249.81534409,17.2929935757125,3.474340904478099e-05,ATAC
chr5.100900069.100905559,17.284426475410267,3.489775927433492e-05,ATAC
CD160,17.28156598161309,3.4949449336436386e-05,RNA
LGALS1,17.274710254856153,3.5073648614144044e-05,RNA
chr16.87489990.87493731,17.272752637842654,3.5109194577227105e-05,ATAC
chr10.7407328.7413336,17.260448650358093,3.533343962142061e-05,ATAC
chr16.88697466.88707361,17.258793214804324,3.5363720471126545e-05,ATAC
chr19.16075603.16080604,17.253549468929176,3.545981047577166e-05,ATAC
chr7.151349509.151350709,17.240805777720634,3.5694432027989874e-05,ATAC
chr2.201115450.201120636,17.235409075045915,3.579426024141355e-05,ATAC
chr17.64918699.64920861,17.22349673759555,3.601561106933322e-05,ATAC
SLC2A3,17.221242192668626,3.605765909834557e-05,RNA
chr2.178449889.178452140,17.205151839361882,3.6359188555797964e-05,ATAC
chr4.1855155.1857683,17.203892973554677,3.6382886238264326e-05,ATAC
chr7.26199324.26202991,17.201023423240756,3.64369626132549e-05,ATAC
chr16.11253337.11257831,17.19756281840733,3.650228502528768e-05,ATAC
SPIB,17.193780533723714,3.657381436263184e-05,RNA
chr17.41665380.41668343,17.184952101600196,3.674132455451671e-05,ATAC
chr11.66264668.66269924,17.179229499240396,3.6850317405463655e-05,ATAC
chr14.105472652.105500833,17.16522584965301,3.7118406628984884e-05,ATAC
chr4.112636508.112637970,17.14890076750721,3.74334185714949e-05,ATAC
PPP1R13B,17.147413641646754,3.746224789681207e-05,RNA
chr1.110033996.110035573,17.14210481989935,3.756534687852999e-05,ATAC
chr14.49619864.49621789,17.135388101278316,3.7696197224984905e-05,ATAC
chr15.75638447.75641320,17.1144500665373,3.8107050259174494e-05,ATAC
chr12.12714083.12720011,17.103868495248882,3.831639777597229e-05,ATAC
chr4.2930625.2937625,17.101311573258567,3.836715784834454e-05,ATAC
AL353660.1,17.089196250520093,3.860859370699283e-05,RNA
chr7.100705156.100706870,17.084600902184793,3.8700570191784615e-05,ATAC
chr4.1719699.1724103,17.081079883660813,3.877119311756528e-05,ATAC
chr7.100126240.100128482,17.076213030887573,3.8869023891638556e-05,ATAC
chr6.137866156.137872459,17.073593395876905,3.8921785224245904e-05,ATAC
chr17.17590810.17593236,17.04171502303419,3.956964775335008e-05,ATAC
chr17.47895169.47897119,17.03266017176385,3.975564189555739e-05,ATAC
chr20.23357305.23358871,17.01253512122678,4.017218650855712e-05,ATAC
chr7.6503012.6505147,17.001057458119977,4.0411714513646014e-05,ATAC
chr10.1047756.1050965,16.98561334774744,4.0736290113125164e-05,ATAC
chr9.136885804.136887593,16.981479469202434,4.0823612868079635e-05,ATAC
chr1.52365125.52366942,16.96564776979255,4.1159783876848926e-05,ATAC
chr8.143368043.143371026,16.96556498085033,4.116154912915754e-05,ATAC
chr14.101809341.101812528,16.960673705874243,4.126597790436434e-05,ATAC
SERPINI2,16.95485253107087,4.139060786957556e-05,RNA
chr6.149316646.149319374,16.937152906764734,4.1771886247762234e-05,ATAC
chr1.155933655.155935070,16.93445765976708,4.183025575535058e-05,ATAC
chr15.41331810.41333854,16.927119357810067,4.198959404833707e-05,ATAC
chr6.44126489.44128953,16.91087158067338,4.234456449050489e-05,ATAC
chr17.28318021.28319743,16.89447232833099,4.270590934078212e-05,ATAC
chr17.68035144.68036573,16.87192413730214,4.3207817868608526e-05,ATAC
chr4.102868118.102869994,16.871792453924343,4.3210766440675454e-05,ATAC
chr3.49785637.49787502,16.868274614831996,4.3289610768615925e-05,ATAC
chr7.100148111.100149837,16.86053909898113,4.346349470690689e-05,ATAC
chr16.22188366.22192867,16.856311023150823,4.355883330163349e-05,ATAC
chr15.67062977.67067536,16.85345051906027,4.362345404752943e-05,ATAC
FCRL2,16.84651438138651,4.3780547371282615e-05,RNA
chr6.36984700.36987118,16.84239430398049,4.387413069692786e-05,ATAC
chr3.129312856.129317340,16.838725971046177,4.3957622658863854e-05,ATAC
chr17.1829259.1830803,16.83564960051545,4.4027764811272335e-05,ATAC
chr5.76401638.76405323,16.835197182245594,4.403808958503419e-05,ATAC
chr3.182792308.182795844,16.82360056183959,4.430357359764419e-05,ATAC
chr10.68720509.68722016,16.81684269007606,4.445902589037197e-05,ATAC
chr2.159711789.159713449,16.816047943298624,4.447734363238348e-05,ATAC
chr10.73771507.73773825,16.795604868934642,4.495114808967468e-05,ATAC
chr7.87218117.87221139,16.795435904775697,4.4955085242775206e-05,ATAC
chr3.128051482.128053156,16.793505620879376,4.5000088808295397e-05,ATAC
chr11.46616603.46618241,16.791991646030404,4.503541809655035e-05,ATAC
chr2.121648382.121650874,16.79084208312343,4.506226232650971e-05,ATAC
chr14.73784028.73788591,16.782694446017267,4.525298587458078e-05,ATAC
chr20.38747591.38749135,16.780709153805006,4.529958155464251e-05,ATAC
chr3.196941494.196943434,16.77690277133377,4.538905421949395e-05,ATAC
chr7.27662083.27663783,16.770666992510606,4.553601701544612e-05,ATAC
chr8.140510314.140512761,16.766736972916803,4.562888456358262e-05,ATAC
chr1.154557546.154559978,16.71605722977297,4.6843696044283786e-05,ATAC
chr8.41528507.41530086,16.712539252817262,4.6929222656186515e-05,ATAC
chr9.133374640.133376890,16.695804219926995,4.7338232011212623e-05,ATAC
chr2.177211605.177213718,16.693980080403676,4.738303101789192e-05,ATAC
chr5.146182041.146183368,16.689035767572783,4.750467317057243e-05,ATAC
chr16.30697616.30699779,16.682993929035273,4.765374427602964e-05,ATAC
chr12.57077927.57079420,16.670913601642443,4.7953218355608876e-05,ATAC
chr16.30557053.30559074,16.66239870419657,4.8165443015013424e-05,ATAC
chr19.15431906.15433870,16.646221787457616,4.857124504274925e-05,ATAC
ST8SIA6,16.643871714076962,4.863048305181666e-05,RNA
chr20.62793043.62798385,16.639785891494487,4.87336471884693e-05,ATAC
