feature,score,p_value,feature_type
PDE7B,13.992424132058584,0.0001937738566383168,RNA
chr20.23357305.23358871,13.981932286597507,0.00019484338644869064,ATAC
chr16.87316732.87318126,13.969627092041337,0.00019610536164395935,ATAC
chr12.49827256.49829225,13.968765558597548,0.00019619402570890155,ATAC
chr12.49705495.49708130,13.965200256219326,0.00019656137647239784,ATAC
chr17.50864845.50868228,13.961502927492564,0.0001969430638117696,ATAC
chr16.89170251.89176182,13.950050037347102,0.0001981301370613793,ATAC
PALM2.AKAP2,13.94209260640481,0.00019895916099165373,RNA
chr19.19617929.19619831,13.929680695578693,0.00020025925821862034,ATAC
chr20.33489283.33490927,13.9295907688942,0.00020026870889279605,ATAC
chr7.2353540.2355656,13.92854130923029,0.00020037903314875055,ATAC
chr11.65636572.65642410,13.922452826123568,0.00020102029513238275,ATAC
chr13.114128463.114133145,13.922303267943173,0.0002010360732007738,ATAC
chr14.92105637.92107216,13.9067222143122,0.0002026867081218227,ATAC
chr11.62786213.62788189,13.90368706367069,0.00020300983609647695,ATAC
chr21.32770792.32772998,13.893186894188633,0.00020413172043848662,ATAC
chr6.157019232.157022516,13.882333802170054,0.0002052978899026792,ATAC
NIBAN1,13.874435296915204,0.00020615081327393135,RNA
chr21.33324108.33325851,13.860375262420806,0.00020767795193549711,ATAC
POU2AF1,13.860033865599263,0.00020771517460267013,RNA
chr9.128158985.128161101,13.851040217646108,0.00020869818562297055,ATAC
chr7.106111277.106113094,13.849351481789734,0.00020888328840994885,ATAC
chr16.53502237.53504788,13.839968917646633,0.0002099147359226448,ATAC
chr3.12662545.12664922,13.837558674162405,0.00021018052863661972,ATAC
chr2.170928384.170930721,13.834983169667657,0.00021046492116960134,ATAC
chr7.100427756.100432316,13.82400686966391,0.00021168130854128792,ATAC
chr11.102451445.102453752,13.811007329378862,0.00021313109268348754,ATAC
chr7.66843839.66846240,13.809142863114067,0.00021333984903316937,ATAC
ZC3H12B,13.806692335494335,0.0002136145381138179,RNA
AC006230.1,13.791276680475647,0.0002153507441806212,RNA
chr16.2903922.2906385,13.784306489984035,0.0002161404395745812,ATAC
SSPN,13.77905759687933,0.00021673704758906468,RNA
chr17.65055317.65057727,13.777940125807262,0.00021686427782825646,ATAC
chr5.36240767.36242960,13.777501814356617,0.00021691420258462856,ATAC
chr19.1604623.1606633,13.765565476218505,0.00021827825003794914,ATAC
chr4.2258066.2265009,13.761701355861636,0.00021872168229864476,ATAC
STK32B,13.757462452636847,0.000219209169257016,RNA
LINC02694,13.749846036240728,0.00022008783813476398,RNA
chr19.32674264.32677128,13.747046909815984,0.00022041165238939132,ATAC
chr5.173615790.173617132,13.74150100343079,0.00022105464634686442,ATAC
chr3.196631601.196635094,13.739885299875594,0.00022124232740843467,ATAC
chr2.33598419.33600029,13.725128423179488,0.0002229639559842636,ATAC
chr14.54396328.54397765,13.717467788309921,0.00022386301925426727,ATAC
chr8.143244787.143247903,13.70943084636595,0.00022481018062228103,ATAC
chr10.6200526.6204640,13.708968960603586,0.00022486473707050556,ATAC
chr6.3118016.3119502,13.661538972154675,0.0002305387674799125,ATAC
chr6.136822026.136823465,13.654590265014814,0.00023138209229599295,ATAC
DISC1FP1,13.652838200692612,0.00023159522150350415,RNA
chr8.144900099.144903307,13.649089328261603,0.00023205191763868543,ATAC
chr12.45989518.45992394,13.636686880270902,0.00023356930149209812,ATAC
chr16.71807964.71810452,13.633877040897824,0.00023391446219141524,ATAC
chr5.42991364.42995716,13.631645152383639,0.00023418899432542105,ATAC
chr16.3400413.3401940,13.620788486973137,0.0002355290588077344,ATAC
FAM13A,13.615133353177663,0.00023623014940803126,RNA
MED12L,13.609835265265529,0.00023688888702195365,RNA
EREG,13.60482736636276,0.00023751324887827954,RNA
chr11.14890830.14892731,13.604142683691382,0.00023759874097575227,ATAC
chr7.151349509.151350709,13.595386061110094,0.00023869486980484757,ATAC
chr6.110873277.110877180,13.589202813359748,0.00023947194497456528,ATAC
chr19.18289096.18295330,13.582212423543039,0.00024035353359732348,ATAC
SLC44A1,13.574904394403173,0.00024127868477985743,RNA
chr2.98463456.98467373,13.542407196594688,0.00024543636687529547,ATAC
chr6.24774433.24776189,13.539510519591458,0.00024581046008304437,ATAC
chr3.186782635.186784656,13.536591653173602,0.00024618800129093475,ATAC
RSPH3,13.5322026001294,0.00024675680637015646,RNA
chr17.81925966.81929794,13.529300724377872,0.000247133607237229,ATAC
chr14.20681052.20685088,13.521599344751994,0.0002481364301599637,ATAC
chr14.22917827.22920115,13.514523695186673,0.0002490613957974573,ATAC
ESR1,13.506939177640147,0.00025005674963482646,RNA
chr1.1019014.1027292,13.504059413548246,0.00025043572649716155,ATAC
chr12.112012039.112015070,13.493004582915436,0.00025189593591386553,ATAC
chr16.30697616.30699779,13.485071335592062,0.000252949117368924,ATAC
chr2.26785332.26787035,13.481668250734579,0.00025340225689352507,ATAC
chr19.41396899.41398372,13.472605230796594,0.0002546130502145566,ATAC
RUNX2,13.472284256998613,0.00025465603832998775,RNA
chr2.32062536.32064711,13.472153745057566,0.0002546735199284397,ATAC
chr10.110566958.110568668,13.468417161849361,0.00025517453591828755,ATAC
chr11.505929.508137,13.456575464536352,0.0002567689022872923,ATAC
chr9.136973101.136981832,13.452846131530709,0.00025727309959149307,ATAC
FCRL5,13.44920174461114,0.0002577667781733084,RNA
chr11.106076522.106078304,13.445133217936698,0.00025831904198788183,ATAC
chr4.99562975.99564364,13.440514073232821,0.00025894749536208613,ATAC
chr3.3126195.3128015,13.427427041269757,0.0002607364353518204,ATAC
chr5.137751862.137755532,13.426985841162777,0.0002607969624480586,ATAC
chr15.34101256.34102541,13.420167120486846,0.00026173421113461805,ATAC
chr1.18953759.18958386,13.417588100839078,0.0002620895890967625,ATAC
chr1.228486233.228488575,13.412539707078668,0.0002627866473424784,ATAC
chr14.73784028.73788591,13.409195533047997,0.0002632494254921118,ATAC
chr12.1795747.1799079,13.404109018706793,0.0002639548928907627,ATAC
chr19.4399074.4401159,13.386688095379272,0.00026638556300437284,ATAC
chr7.76392566.76394644,13.385492660694636,0.00026655318349079254,ATAC
CX3CR1,13.371442847675073,0.0002685312090008646,RNA
chr19.39390321.39392156,13.368016254690229,0.00026901587163454763,ATAC
chr9.128880868.128883573,13.364734444437092,0.000269480884107468,ATAC
ADAMTS6,13.362387498258554,0.0002698139297730212,RNA
chr19.9791405.9793537,13.360417122877681,0.00027009385873815714,ATAC
chr22.50250319.50253267,13.356115332899408,0.00027070602862811583,ATAC
chr17.38746716.38753343,13.352772904970639,0.00027118264279891953,ATAC
chr11.64923677.64925442,13.351909612858348,0.00027130588174775717,ATAC
CDC42EP4,13.351282377342622,0.00027139545799625286,RNA
chr20.44965873.44968653,13.340112455956616,0.0002729956588445958,ATAC
chr17.14299246.14304198,13.337787917735936,0.00027332986766538,ATAC
chr2.159285894.159287487,13.331594968776562,0.00027422227259665723,ATAC
chr6.132812194.132815276,13.287878124776624,0.00028060614172742605,ATAC
chr20.2101342.2103688,13.245858789632651,0.000286883574999654,ATAC
chr6.41071436.41074547,13.239448466922159,0.0002878536301270755,ATAC
chr9.136244332.136246453,13.238217975820698,0.000288040215335333,ATAC
chr11.111878452.111879978,13.223566753478009,0.00029027125813323526,ATAC
chr9.126719252.126724563,13.219247443459139,0.0002909323144509511,ATAC
chr10.27240000.27243719,13.21272710855948,0.00029193311174934304,ATAC
chr3.31531517.31534403,13.207441990761811,0.00029274686818211087,ATAC
chr1.156052782.156056073,13.206510708354807,0.0002928904961719043,ATAC
chr14.104815131.104816966,13.206064144496537,0.00029295939318734035,ATAC
chr16.3878953.3881821,13.202270426407747,0.0002935453583202267,ATAC
PLEKHA5,13.202037091904026,0.00029358143701286595,RNA
chr5.139708442.139712256,13.196279495837802,0.0002944731092469578,ATAC
chr22.43185744.43188196,13.184452245246657,0.0002963133719120873,ATAC
chr3.195542023.195545069,13.181374143922044,0.0002967942115008514,ATAC
chr15.78437354.78439244,13.168423422469347,0.00029882593186473394,ATAC
chr22.23786271.23787917,13.145413196864427,0.0003024705137517528,ATAC
chr2.47782346.47784457,13.145014109989178,0.00030253411952584693,ATAC
chr9.136481950.136485608,13.142948891436445,0.0003028634863897591,ATAC
chr6.130018132.130021489,13.128970408895897,0.0003051023566490838,ATAC
chr14.87992157.87993809,13.1269718168271,0.0003054238251915466,ATAC
BNC2,13.122914464088934,0.000306077492915328,RNA
chr12.51237881.51240028,13.116388712744746,0.0003071318022703666,ATAC
chr20.23349471.23351936,13.095369612452568,0.00031055267867834846,ATAC
MAP3K21,13.09421467959085,0.0003107417565942105,RNA
chr1.26863822.26866290,13.092698470991925,0.0003109901567118397,ATAC
chr6.75283721.75285677,13.091164027866082,0.0003112417483943392,ATAC
chr3.143970676.143973854,13.090079884541478,0.00031141963157112977,ATAC
chr22.20116023.20118363,13.082980295970218,0.0003125870529455668,ATAC
chr2.135530138.135532328,13.081726337067934,0.0003127937066482946,ATAC
PPP1R13B,13.081126969505208,0.0003128925317723833,RNA
chr9.5437208.5439199,13.07499981643998,0.00031390460205934004,ATAC
chr13.99605717.99607255,13.073929058144552,0.0003140818068001629,ATAC
chr19.39435241.39436614,13.07344773360742,0.00031416149634036554,ATAC
chr8.10838808.10840474,13.072561867061804,0.00031430821646378387,ATAC
CYTH3,13.072158861157288,0.0003143749865281909,RNA
AC006299.1,13.059171047275528,0.0003165344977689926,RNA
chr5.139293007.139294998,13.042991658420068,0.0003192456527460596,ATAC
chr1.226061488.226065250,13.042156161989727,0.00031938629081473027,ATAC
chrX.3711154.3714350,13.039331735226193,0.00031986218660103076,ATAC
chr4.2411929.2414447,13.039214924635024,0.00031988188377087836,ATAC
chr22.20130252.20132867,13.039214077828102,0.00031988202656806444,ATAC
ISG15,13.037463953363769,0.00032017728794389767,RNA
chr4.2930625.2937625,13.029350872815135,0.00032154963632152625,ATAC
chr12.56115717.56119816,13.021055650677194,0.0003229589384768732,ATAC
chr10.73810344.73812502,13.016215687462765,0.0003237840962147106,ATAC
chr1.244833687.244836557,13.002773134027699,0.0003260870856456591,ATAC
chr4.184648091.184650532,13.000620015813478,0.0003264574941326314,ATAC
chr7.140175055.140178018,12.989307725138255,0.00032841058177946115,ATAC
chr19.58385505.58387909,12.98653235753518,0.00032889155466496776,ATAC
chr2.86105248.86106732,12.976474923505613,0.00033064048374853417,ATAC
chr16.2222926.2224435,12.967879554341723,0.0003321426125857592,ATAC
chr16.30956811.30958765,12.96201357523132,0.0003331717087429139,ATAC
chr1.179881689.179884197,12.961505536331911,0.0003332609878120834,ATAC
chr9.137589460.137591614,12.937478562416153,0.00033751103157139245,ATAC
chr19.570783.573764,12.93693684556104,0.00033760748250434,ATAC
chr9.136846367.136860091,12.934488224334965,0.00033804379910935155,ATAC
chr12.6532115.6536539,12.92702368748023,0.00033937741373621334,ATAC
chr4.143184147.143185952,12.9077538453026,0.00034284479035084984,ATAC
chr9.136885804.136887593,12.90454022827493,0.0003434265145359536,ATAC
chr15.101294003.101295945,12.889662380990387,0.0003461327031724942,ATAC
chr19.48362913.48365849,12.882456612397018,0.0003474511222604513,ATAC
chr12.111434473.111439105,12.871074299244354,0.000349544057249283,ATAC
chr12.56315224.56316863,12.862424921371527,0.00035114298440071365,ATAC
chr12.118375880.118378325,12.860671757856052,0.0003514679744941218,ATAC
chr1.26499912.26501828,12.856083211510212,0.0003523200088219598,ATAC
chr13.33541994.33543916,12.846092445027113,0.0003541823922072187,ATAC
chr17.67717219.67718710,12.845011324183963,0.0003543845199349388,ATAC
chr19.10194074.10195643,12.834868641709251,0.00035628649376092677,ATAC
chr4.8156859.8159939,12.830464143450707,0.00035711564183958894,ATAC
CNR2,12.828782628989087,0.0003574327014238731,RNA
chr19.506322.508351,12.82687559817718,0.0003577926276753809,ATAC
chr11.776482.779004,12.81968935593555,0.0003591522268116559,ATAC
chr6.116570717.116572325,12.815646874716998,0.00035991933591724275,ATAC
chr1.32350682.32352495,12.808540429714668,0.0003612718842557782,ATAC
chr6.15244528.15249839,12.805488816427193,0.0003618542637357937,ATAC
chr15.48810261.48811962,12.803350338393223,0.0003622629428148517,ATAC
chr17.49215882.49220082,12.785869268598667,0.00036562124244921023,ATAC
chr19.42323635.42326558,12.77986025214583,0.0003667828893606018,ATAC
chr1.3899401.3903705,12.755607396640793,0.0003715094134239664,ATAC
chr6.96521211.96522850,12.754522036509147,0.0003717223670829965,ATAC
chr2.190879963.190883174,12.75311012193024,0.00037199957713824917,ATAC
chr1.6599300.6604318,12.752151315344516,0.0003721879447410652,ATAC
chr13.21602847.21604716,12.747129536569041,0.0003731761013397864,ATAC
chr15.41826512.41828925,12.742629538953892,0.0003740638368884693,ATAC
chr13.76991051.76993094,12.730056775020516,0.0003765554515508722,ATAC
chr2.85537533.85540399,12.7211602551134,0.00037832865054422384,ATAC
chr11.46616603.46618241,12.71110886796658,0.0003803421849383007,ATAC
TCL1A,12.705406830045229,0.00038148925079285203,RNA
chr1.52365125.52366942,12.688631765901311,0.00038488416359431295,ATAC
HIST1H4C,12.666637698768028,0.00038938159425782367,RNA
chr11.66264668.66269924,12.663592027781414,0.0003900085572677901,ATAC
chr8.102238170.102240266,12.657558494778598,0.0003912535970902894,ATAC
chr20.58388606.58390138,12.644893532511253,0.00039388013551388846,ATAC
chr14.39174404.39176046,12.641216751408859,0.0003946459814769075,ATAC
chr2.120222650.120224098,12.639609879751076,0.00039498115319278005,ATAC
chr14.101759971.101762722,12.62949964672383,0.00039709662068486965,ATAC
chr11.66842360.66844222,12.629410715980633,0.0003971152792880065,ATAC
chr6.43367478.43370521,12.625434840318206,0.00039795036564958347,ATAC
chr5.177452082.177459121,12.623987862474648,0.0003982547267797751,ATAC
chr1.88991614.88993844,12.622528199745435,0.00039856199444257236,ATAC
chr19.5977330.5979234,12.616032844639383,0.00039993221305958493,ATAC
chr4.158670881.158672969,12.612703536560272,0.00040063638713394394,ATAC
chr19.40347843.40349493,12.610648706837148,0.00040107162452495077,ATAC
chr5.180493785.180495364,12.59573804004436,0.0004042442292633643,ATAC
chr19.38848014.38853171,12.588080318223735,0.00040588344061601346,ATAC
chr10.27153745.27156763,12.581460652080528,0.0004073058587134888,ATAC
chr21.39312088.39314888,12.58055127714074,0.0004075016562353363,ATAC
chr3.128123206.128124582,12.57168672017918,0.00040941527449905754,ATAC
chr17.42386952.42389567,12.568622996086567,0.00041007875955958154,ATAC
chr19.2268892.2276677,12.567746742753867,0.00041026872218050163,ATAC
chr11.72079519.72081401,12.566204230366322,0.0004106033389540105,ATAC
chr13.42271191.42273133,12.564489933734855,0.0004109755444688425,ATAC
chr12.49233156.49235743,12.537636001323694,0.00041685074245488004,ATAC
chr7.101813900.101818041,12.528721225697087,0.0004188198590930722,ATAC
chr19.13116149.13119376,12.522132769293075,0.00042028117228170143,ATAC
chr19.52962084.52963666,12.512221537185685,0.00042248918755503006,ATAC
LGALS1,12.504991199435734,0.0004241073491044619,RNA
chr14.35045311.35047293,12.494669824303779,0.0004264281504106103,ATAC
chr11.20386816.20388590,12.492827457420326,0.00042684376196430165,ATAC
chr4.703931.706471,12.489358639733098,0.00042762738899815886,ATAC
chr5.138463537.138468453,12.483835553401207,0.00042887808988032854,ATAC
chr1.156765694.156768614,12.48155580905458,0.0004293954146288093,ATAC
chr5.112975949.112978032,12.472360431754192,0.00043148846149393893,ATAC
chr19.10251370.10252862,12.452561871585651,0.0004360300739562226,ATAC
chr16.57299320.57301223,12.448572369330803,0.00043695106339254006,ATAC
chr9.79570215.79573990,12.442118000636253,0.00043844524122260107,ATAC
HESX1,12.435532199736757,0.00043997516940423776,RNA
chr21.44871806.44875731,12.435068052338927,0.0004400831974812729,ATAC
chr8.65840529.65843273,12.420075733254576,0.00044358704578864404,ATAC
chr11.66956736.66959253,12.41321013219587,0.00044520100329575776,ATAC
chr10.110495913.110499954,12.400859997011457,0.0004481192173727809,ATAC
chr6.36195674.36197949,12.394706003106904,0.0004495805556433921,ATAC
chr4.75723561.75725547,12.379118663244233,0.0004533035445916859,ATAC
chr11.112225752.112227385,12.353273259677461,0.00045954545729439853,ATAC
chr8.80485149.80488275,12.350422739277763,0.0004602391841328499,ATAC
DUSP4,12.347380627383615,0.00046098070621079714,RNA
AL136441.1,12.3286220086649,0.0004655799273574535,RNA
chr2.224584037.224586676,12.324768952974159,0.00046653034416432724,ATAC
chr12.65168696.65170990,12.316457771372336,0.00046858711201560287,ATAC
AC083837.1,12.315923808982387,0.0004687195646471076,RNA
chr10.28302234.28303749,12.315029767720777,0.0004689414217928341,ATAC
WWC2,12.299810267305844,0.0004727344834897386,RNA
chr11.64284088.64286790,12.299435400464906,0.0004728282996237074,ATAC
chr19.38929961.38931542,12.282543599727171,0.00047707532267733237,ATAC
chr12.43758194.43759804,12.2758397379746,0.0004787715140516196,ATAC
chr18.51195346.51198774,12.253548469382691,0.0004844555552805791,ATAC
chr5.154444716.154447728,12.250531830755945,0.000485229990537548,ATAC
chr6.31350248.31358666,12.237009329514505,0.000488716914951823,ATAC
chr19.44954340.44956001,12.23625977654096,0.0004889109348035174,ATAC
chr17.59106003.59107555,12.232878445466936,0.0004897871521944175,ATAC
chr7.157336072.157338795,12.230290079270686,0.0004904589583042921,ATAC
chr9.19379322.19380795,12.22837929689602,0.0004909554963779757,ATAC
chr14.50311445.50313207,12.226119124365006,0.0004915434836046477,ATAC
NCR1,12.219093555989067,0.0004933757460888467,RNA
chr1.184753628.184755922,12.201261323895817,0.0004980574489265266,ATAC
chr1.45303042.45304958,12.199466190415418,0.0004985312278166201,ATAC
chr14.21268693.21270582,12.198070943663708,0.0004988997817064432,ATAC
chr12.388323.390092,12.187369462883428,0.0005017357493989335,ATAC
LMAN1,12.18384937547223,0.0005026721557270505,RNA
chr19.12781503.12787225,12.174689894736716,0.0005051170319558766,ATAC
chr3.50320319.50325009,12.173989611988958,0.0005053044476022443,ATAC
chr6.106324973.106326447,12.166735875885912,0.0005072498956603077,ATAC
chr12.6688335.6690170,12.157781381183534,0.0005096619356844306,ATAC
chr4.13483538.13485442,12.154513615150378,0.0005105450477517837,ATAC
chr19.10717081.10719840,12.151226525967628,0.0005114349430235024,ATAC
chr8.102862472.102865124,12.140111033504102,0.0005144558146751931,ATAC
chr21.42878597.42880410,12.129079028531127,0.0005174718384302785,ATAC
chr7.99557842.99559596,12.126978522784059,0.0005180481158015758,ATAC
chr20.297000.299222,12.126718296412479,0.0005181195545210023,ATAC
MB21D2,12.125999382232298,0.0005183169664244491,RNA
chr10.15096466.15098209,12.103313450763185,0.0005245856887951387,ATAC
chr4.169009272.169011052,12.092988719879795,0.0005274640187662233,ATAC
chr3.50349979.50351687,12.084454497920197,0.0005298552440028134,ATAC
chr8.22689741.22696186,12.0835723721063,0.0005301030333756949,ATAC
chr2.197514844.197516823,12.07281314793281,0.0005331347506775844,ATAC
chr19.39444693.39446230,12.065625905610164,0.0005351697238430514,ATAC
chr21.36319475.36322002,12.049487658201043,0.0005397677261984055,ATAC
chr2.239264247.239268066,12.042304293391643,0.0005418271927483499,ATAC
chr14.73949616.73951027,12.04088052125033,0.0005422363301192422,ATAC
BACE2,12.04060737075298,0.0005423148587844011,RNA
chr10.104268192.104269782,12.040091369920418,0.0005424632364395551,ATAC
chr10.102917146.102919525,12.03682403859532,0.0005434037213406389,ATAC
chr19.4470871.4472972,12.028900433931621,0.0005456913457721535,ATAC
chr16.29994861.29996994,12.010075633259362,0.0005511653922728991,ATAC
chr19.46785973.46789151,12.006336850848866,0.0005522591825834833,ATAC
chr16.89699650.89702683,11.997774805296375,0.0005547723086769068,ATAC
chr6.3258326.3260081,11.995233312782887,0.000555520509873187,ATAC
chr1.3623695.3625903,11.987811199202458,0.0005577113862384079,ATAC
chr19.45091248.45093769,11.985449731132018,0.0005584102807323508,ATAC
chr20.34302445.34303848,11.980029533403824,0.0005600177814819202,ATAC
chr22.41620050.41622185,11.977343206874915,0.0005608162154261705,ATAC
chr3.150602755.150604323,11.976436842096046,0.0005610858661970408,ATAC
chr5.150448501.150450384,11.975712725111848,0.0005613013910232889,ATAC
chr16.68083893.68086720,11.958419831186976,0.0005664733681971959,ATAC
chr1.22052142.22054718,11.955537042314063,0.000567340231517655,ATAC
chr9.129080219.129081999,11.934747232974445,0.0005736316495389072,ATAC
chr1.67428769.67431467,11.900943628117005,0.0005840123392092226,ATAC
chr2.88690900.88692681,11.896012514610845,0.0005855424277429983,ATAC
chr18.51029442.51031256,11.893368538083672,0.0005863645037414759,ATAC
chr10.75209507.75211757,11.885520160686173,0.0005888116363436125,ATAC
chr15.45401669.45403770,11.880706935490526,0.0005903175132443923,ATAC
chr22.49917496.49919358,11.87446725432645,0.0005922754749083103,ATAC
chr9.34048132.34049895,11.842593406468456,0.0006023802037913853,ATAC
KLRF1,11.840567095786687,0.0006030284551200405,RNA
chr3.15600977.15602623,11.823549323366105,0.0006085006588243286,ATAC
chr6.149544875.149546827,11.812338038294348,0.00061213316231088,ATAC
chr11.61429091.61430678,11.812300330076365,0.0006121454168760157,ATAC
chr3.130892838.130894987,11.80612140045684,0.0006141568258433125,ATAC
AP001636.3,11.794802813752533,0.0006178586911931404,RNA
chr11.6389682.6392227,11.792731541911046,0.000618538562427013,ATAC
chr1.25429746.25431889,11.782294252063295,0.0006219760168176876,ATAC
chr7.100126240.100128482,11.768181443914976,0.0006266547362531136,ATAC
chr17.79796210.79801540,11.765525066805546,0.0006275393600878879,ATAC
chr18.12990095.12992067,11.76056762375018,0.0006291936629998661,ATAC
chr13.27619791.27622496,11.750326977446164,0.0006326249600795509,ATAC
chr6.13614367.13616198,11.745973492746215,0.0006340893960247246,ATAC
chr19.4722962.4725369,11.73380137005466,0.0006382021118675631,ATAC
chr11.66001571.66003317,11.733366316304776,0.0006383496063258417,ATAC
chr9.128127122.128129453,11.73290275862298,0.0006385068023056124,ATAC
chr13.99199538.99201920,11.727506227173844,0.0006403396922344461,ATAC
LRRC7,11.722743536986307,0.0006419617248313134,RNA
chr19.34171486.34173841,11.71460098125638,0.0006447444759073306,ATAC
SCN3A,11.714029960896807,0.0006449400817608752,RNA
chr20.62405339.62408518,11.694153708537904,0.0006517863425322216,ATAC
chr12.4320382.4321962,11.688540062412134,0.0006537332148062463,ATAC
chr9.70258042.70259734,11.687402339901766,0.0006541285056465909,ATAC
chr2.85326303.85328708,11.68298064003889,0.0006556670809637333,ATAC
chr17.76725431.76728568,11.666714316987498,0.0006613586947715852,ATAC
chr1.6392308.6394515,11.653735047932269,0.0006659360052522008,ATAC
chr16.74367245.74368726,11.651894782546764,0.0006665875888496997,ATAC
SLCO4C1,11.620018143237207,0.0006779770969246106,RNA
chr1.174158610.174160570,11.612895134458418,0.0006805489474019916,ATAC
chr21.17611161.17613637,11.609527529895978,0.0006817682976598538,ATAC
chr14.103627918.103630213,11.608897260604206,0.0006819967525509446,ATAC
AC009315.1,11.596316055764472,0.0006865733282368318,RNA
chr8.143936104.143955843,11.584281641362898,0.0006909800834638886,ATAC
chr8.102410582.102413310,11.583022828335821,0.0006914426854328852,ATAC
chr6.42781414.42785075,11.580031129054067,0.0006925433648053033,ATAC
chr9.33162698.33168654,11.577353050111734,0.0006935301637796986,ATAC
chr2.74957922.74959564,11.571776432399007,0.0006955895641537129,ATAC
chr6.30325535.30327850,11.571522476676131,0.0006956834951676927,ATAC
chr17.39729781.39731112,11.563129725800993,0.000698794968209111,ATAC
chr12.12714083.12720011,11.562502770413623,0.0006990279660661517,ATAC
chr11.62708525.62710385,11.56186237207687,0.0006992660409474096,ATAC
chr8.47959538.47961675,11.56033251075264,0.0006998351153587873,ATAC
chr6.156686257.156688361,11.535423973999775,0.0007091667573832306,ATAC
GPR183,11.534045756645131,0.000709686749131676,RNA
chr1.117366023.117368878,11.531278965045372,0.0007107318054113532,ATAC
chr2.36965591.36967384,11.506045586251078,0.0007203349796827236,ATAC
chr22.37843468.37844911,11.494564925291993,0.000724747589331259,ATAC
chr12.101829928.101831411,11.493256077367924,0.0007252523812169046,ATAC
chr19.40609362.40612188,11.485654079478625,0.0007281913369983323,ATAC
TXNDC5,11.468281101467419,0.0007349531176646232,RNA
EIF2AK3,11.463420113964972,0.0007368564287893491,RNA
chr1.9588201.9590003,11.462131174069151,0.0007373619472501536,ATAC
LINC02725,11.456074833984193,0.0007397419299187591,RNA
chr2.64522740.64525700,11.455018967231283,0.0007401576530911642,ATAC
KLHL14,11.43337597348741,0.0007487313813109535,RNA
chr14.81533249.81534409,11.431414599420586,0.0007495133174102899,ATAC
chr19.795935.806526,11.430639559814011,0.0007498225283145927,ATAC
MAPKAPK2,11.415274455787717,0.0007559793375603327,RNA
chr11.83285366.83286941,11.408431426175815,0.0007587377909873654,ATAC
chr3.169771593.169774033,11.405936328552178,0.0007597461079344624,ATAC
chr15.75842451.75845415,11.40248115086735,0.0007611446518489581,ATAC
chr3.4492044.4495728,11.401045206917857,0.0007617266417094424,ATAC
chr2.174247815.174249162,11.395948568449548,0.0007637959548499034,ATAC
chr7.74082863.74085303,11.365666166397395,0.0007762089690985808,ATAC
chr9.33024373.33026335,11.35727992359991,0.0007796825325839579,ATAC
chr4.139014853.139016558,11.33933193999176,0.0007871695202271176,ATAC
chr5.96807069.96808823,11.332953275012748,0.0007898478703961496,ATAC
chr6.7389150.7390725,11.328240131992455,0.000791832806607467,ATAC
chr11.9313883.9315381,11.32755789476792,0.0007921205483486139,ATAC
JAKMIP2,11.320932917407271,0.000794920222974191,RNA
chr1.89820434.89822471,11.31277439027049,0.0007983817351901492,ATAC
chr3.16883039.16886789,11.304906141841771,0.0008017345428864796,ATAC
ANO5,11.299634686281081,0.000803988779533741,RNA
chr15.50352520.50355888,11.297462417675154,0.0008049195744390872,ATAC
chr22.41443885.41449091,11.285512960931495,0.0008100593370095433,ATAC
chr7.149146347.149148678,11.284764790703738,0.0008103822470587806,ATAC
chr2.60880576.60883519,11.282597100200967,0.0008113185576137967,ATAC
chr1.145858196.145860339,11.275187744702627,0.0008145272269579993,ATAC
chr19.49127548.49128892,11.268236478549541,0.0008175491983398728,ATAC
chr1.24641437.24644245,11.262505016107163,0.0008200494129937185,ATAC
SPOCK3,11.256902459698493,0.0008225008778274332,RNA
chr19.57279484.57281461,11.247279765501938,0.0008267287312680366,ATAC
chr15.74779427.74790951,11.237954859428974,0.0008308467408133785,ATAC
TIAM1,11.235668822080164,0.0008318594530362494,RNA
TSPAN13,11.230259299255815,0.0008342608470749604,RNA
chr5.43312609.43314362,11.23021570456451,0.000834280228103746,ATAC
chr8.61713869.61715198,11.206014400511254,0.0008451101644323,ATAC
chr20.45933279.45936077,11.2028801058411,0.0008465231155630583,ATAC
IFNG.AS1,11.187243363807696,0.0008536080314286786,RNA
chr18.59139147.59140618,11.182455568571346,0.0008557893376371924,ATAC
chr11.65353933.65356090,11.179593033994385,0.0008570961957167286,ATAC
chr1.28647640.28649497,11.170352376268342,0.0008613287219711829,ATAC
chr9.36257594.36259182,11.16985468228507,0.0008615572819803271,ATAC
chr12.121465902.121468537,11.164832707434709,0.0008638670031783129,ATAC
HLCS,11.155222336082483,0.0008683045289887721,RNA
chr4.88282815.88285569,11.154243691835472,0.0008687577045551288,ATAC
chr1.145917888.145919871,11.148016784974992,0.000871646780689779,ATAC
chr6.31540991.31542914,11.13701357040043,0.0008767757109645502,ATAC
chr2.46615909.46617668,11.119649234499368,0.0008849320006808455,ATAC
chr21.34886241.34891360,11.091847563128658,0.0008981511872108554,ATAC
chr2.27070978.27072903,11.084195958909815,0.0009018243567201622,ATAC
chr19.1406578.1412482,11.075570781785666,0.0009059831369055134,ATAC
chr6.4134261.4136554,11.062368898915313,0.0009123863069476217,ATAC
HTR7,11.059797700336324,0.0009136387110263721,RNA
chr9.127979240.127982131,11.05391059475925,0.0009165128201889196,ATAC
