feature,score,p_value,feature_type
chr5.72307739.72308884,7.964017152163468,0.004864325119142621,ATAC
EPS8,7.956812436798175,0.004883573446822423,RNA
chr10.132331245.132332875,7.93669749026291,0.00493772565591357,ATAC
RALGPS1,7.934695295351088,0.0049431492706261924,RNA
LINC02211,7.924429702606579,0.004971052725682743,RNA
chr5.109408822.109411237,7.916448313789495,0.004992858421866659,ATAC
LEF1.AS1,7.915652110712871,0.004995039051604871,RNA
chr11.65416071.65431889,7.907280889660194,0.005018024962186754,ATAC
chr15.75842451.75845415,7.872776718352794,0.005113912931822974,ATAC
NR4A2,7.872487548545886,0.005114724397566977,RNA
LMAN1,7.870730460128189,0.00511965795043174,RNA
KLRG1,7.847754650216427,0.005184618378358258,RNA
chr14.93112775.93116688,7.835976598837485,0.005218244600148774,ATAC
chr2.206083650.206086496,7.8344011005684075,0.0052227594875548684,ATAC
chr2.159903293.159905440,7.825921496592933,0.005247127988321447,ATAC
chr11.74397374.74399294,7.823978515661449,0.0052527280144152085,ATAC
chr4.26860040.26862305,7.820362712708961,0.005263165670804374,ATAC
chr17.83076913.83082321,7.818435305764657,0.005268738123781263,ATAC
chr7.74655978.74661436,7.809950619328055,0.0052933404850706665,ATAC
chr11.795328.799414,7.806633154157366,0.005302991743991457,ATAC
KIF15,7.801109313166252,0.005319101739743402,RNA
chr6.155313618.155315439,7.784757419185791,0.0053670847719681156,ATAC
CST7,7.778466563730818,0.005385662211925757,RNA
chr6.33424960.33432619,7.777708714527682,0.005387904633972695,ATAC
FBN2,7.777455666851595,0.005388653596434491,RNA
chr15.43775686.43778026,7.770673317994674,0.005408767443741247,ATAC
chr17.63693558.63703086,7.768921950123751,0.005413973775019302,ATAC
chr19.1264454.1272475,7.740208257116653,0.005500065290882029,ATAC
chr10.5975786.5978447,7.73913590563616,0.005503307446266197,ATAC
chr17.49215882.49220082,7.733095386661585,0.005521606900615751,ATAC
SEC11C,7.719283302532237,0.005563683841898731,RNA
chr14.76151329.76152808,7.719085680788639,0.005564288244956432,ATAC
chr9.128688148.128690864,7.714476430033588,0.005578404142426983,ATAC
MITF,7.703385460710577,0.00561252050866459,RNA
chr2.45649527.45653026,7.68843023614835,0.005658861298167866,ATAC
chr1.222711225.222714106,7.6865365666387655,0.005664756906882581,ATAC
LDLRAD3,7.686034805683417,0.005666320103232169,RNA
RPL37,7.660519963605279,0.005746393369810655,RNA
chr16.88649563.88654993,7.654431889795494,0.005765669843057243,ATAC
chr22.31488891.31491101,7.654127527900734,0.005766635266728226,ATAC
CSGALNACT1,7.645206975043243,0.005795004388637643,RNA
chr9.136117492.136119916,7.640175136988209,0.005811069496411417,ATAC
chr7.44846018.44849061,7.616721778979677,0.005886551413964137,ATAC
AC022325.2,7.615152745886361,0.005891636782893701,RNA
chr1.15833092.15837840,7.60870505585429,0.005912581469330372,ATAC
chr10.75110906.75112775,7.600626321850433,0.005938931886964063,ATAC
CYP1B1.AS1,7.597873443475417,0.005947938345431486,RNA
PECAM1,7.592136317725499,0.005966753108408504,RNA
chr11.117814426.117818596,7.585600173201382,0.005988262375586875,ATAC
chr17.29760148.29762039,7.579841606329253,0.006007278439270436,ATAC
chr19.54188028.54192173,7.541745986794623,0.006134643237932972,ATAC
chr19.7902770.7905523,7.5413129094387115,0.006136106903301407,ATAC
chr5.43312609.43314362,7.526410611194426,0.006186690091374301,ATAC
chr2.70190001.70191542,7.513693957044511,0.006230191516632617,ATAC
chr1.51234737.51237507,7.503949452875288,0.006263737284655962,ATAC
chr14.20460353.20462381,7.494122080002081,0.0062977553930255725,ATAC
PRF1,7.490270711433016,0.0063111386316534925,RNA
chr1.92482197.92487399,7.48675594755817,0.006323377570589217,ATAC
chr10.71745571.71751194,7.485857621422473,0.006326509570161545,ATAC
TMTC1,7.468842772432421,0.006386132051441976,RNA
chr16.28862777.28864874,7.454262448718758,0.006437680632962414,ATAC
ABCA1,7.44396820280102,0.006474331940096452,RNA
RPS19,7.423002172066208,0.006549640093469295,RNA
chr2.181456411.181459233,7.421588405194465,0.006554750350748544,ATAC
RPL36,7.404285565032862,0.006617625281879,RNA
chr11.66677204.66678978,7.398116359640739,0.0066401917926148055,ATAC
chr16.11667061.11675137,7.397683757522838,0.006641777170462873,ATAC
chr16.15642301.15644071,7.362571004569085,0.00677175639511021,ATAC
chr20.50929228.50932295,7.3620108742525545,0.006773850822793742,ATAC
chr4.87219054.87221265,7.354819213648474,0.006800800685498143,ATAC
KLRD1,7.3504331652931585,0.006817290689068482,RNA
chr20.34875531.34877232,7.3266849297199785,0.006907288831703502,ATAC
chr12.132686609.132688261,7.324301767224271,0.006916387109236897,ATAC
chr6.291270.293805,7.3094020318097215,0.006973549001629054,ATAC
HIVEP3,7.2906447048683365,0.007046198329622781,RNA
chr20.36460533.36463274,7.28755588209422,0.007058235769938694,ATAC
chr9.88387324.88389457,7.284486133620591,0.007070219727619248,ATAC
chr21.33641058.33643597,7.267765096161262,0.0071358634261069025,ATAC
chr17.82096517.82100857,7.257309156461403,0.007177228183577556,ATAC
chr19.10565044.10569812,7.234630026937291,0.007267794735902388,ATAC
chr10.22320082.22322425,7.233811839468408,0.007271083852491893,ATAC
CCL5,7.202981910199564,0.007396137247265083,RNA
MT2A,7.183075221110973,0.0074780513241142575,RNA
chr1.40690969.40692909,7.180637951104551,0.007488144078230672,ATAC
chr1.17437288.17440276,7.165900220031247,0.0075494710165119215,ATAC
chr19.49495574.49501998,7.165783431932244,0.007549959045947441,ATAC
chr2.99335712.99338367,7.162735507686374,0.007562707019380292,ATAC
PKP4,7.158784331912061,0.007579265665483492,RNA
AP001021.3,7.154356426536864,0.007597866319094702,RNA
chr10.102501475.102505413,7.143281445147588,0.007644594830269687,ATAC
chr16.53502237.53504788,7.142316820908312,0.007648678763861128,ATAC
EEPD1,7.137589211221975,0.007668726397443334,RNA
chr19.36114020.36116470,7.1330760249824126,0.007687914967966165,ATAC
chr6.37695718.37699464,7.126616561158425,0.007715464055630047,ATAC
chr3.186782635.186784656,7.121831709725927,0.007735936228739618,ATAC
chr13.30463903.30467269,7.115020007787815,0.007765176382040148,ATAC
chr16.69563779.69567491,7.108505360456056,0.007793247294274872,ATAC
chr19.44844421.44848566,7.107375661620698,0.0077981256090807055,ATAC
chr9.36399994.36401703,7.106628377795682,0.0078013542814048395,ATAC
GRAP2,7.093969132075138,0.007856257655249835,RNA
NAV2,7.091707573037709,0.007866107669741128,RNA
IL1B,7.085947821319219,0.007891250920748898,RNA
chr20.62952038.62955209,7.085335288785809,0.007893929669696272,ATAC
MCTP2,7.073625809475469,0.00794531747561063,RNA
chr18.9333693.9335496,7.066102996529581,0.007978512515424982,ATAC
chr19.6766009.6768778,7.063680491089943,0.007989232239152433,ATAC
chr6.106509366.106514593,7.062760131808721,0.007993308747925079,ATAC
LINC02642,7.055784510098697,0.008024274942484168,RNA
chr7.7967818.7970932,7.035192545784165,0.00811640574285586,ATAC
chr17.68247031.68249902,7.0261068078897395,0.00815740031057529,ATAC
chr9.133130572.133135937,7.023740195223913,0.008168113181744421,ATAC
chr11.73979332.73984572,7.01793265187046,0.00819446314375302,ATAC
chr3.25663267.25666117,7.015005042531033,0.008207779287688972,ATAC
chr10.133273060.133280844,7.014611531882816,0.008209570848963035,ATAC
chr10.23438137.23440917,6.9980523922219176,0.008285325096416482,ATAC
chr12.56634111.56637492,6.983988707066188,0.008350225645380585,ATAC
chr19.29712841.29716990,6.976870116417738,0.008383274622096903,ATAC
chr12.111434473.111439105,6.973259492650856,0.008400088623596086,ATAC
chr10.97640066.97641814,6.971291809730221,0.008409266303128805,ATAC
NRG1,6.9673843644217275,0.00842752191665369,RNA
LGMN,6.965910360157149,0.008434419023063,RNA
chr6.5003224.5004686,6.9570156306019255,0.0084761618913487,ATAC
C1orf21,6.950877312249109,0.008505092395967764,RNA
AL162719.1,6.948788200369533,0.008514961658386428,RNA
chr6.136791050.136793575,6.942440990582391,0.008545018861205738,ATAC
chr12.49186875.49189714,6.897472022608251,0.00876110837967086,ATAC
NR4A1,6.8853160972731215,0.008820477712347024,RNA
chr2.30230347.30233467,6.870704996598196,0.008892384375972286,ATAC
chr12.108628290.108636446,6.8695387904067875,0.008898149553128721,ATAC
SGK1,6.858030072285427,0.008955249245435363,RNA
chr11.67414905.67421901,6.857361008190293,0.00895858029499211,ATAC
chr17.50558567.50563922,6.856435780920535,0.008963188790304473,ATAC
ZFAT,6.855908597434225,0.008965815743365045,RNA
chr6.119347325.119351076,6.853365867925038,0.008978497246902398,ATAC
DPP4,6.8503808060976645,0.008993408297901784,RNA
chr19.17946234.17953383,6.848591459772895,0.009002358655446241,ATAC
chr21.42060812.42064654,6.848324056195368,0.009003696999625794,ATAC
SGO1.AS1,6.84144035779069,0.009038219967590081,RNA
chr9.40991388.40992949,6.841246138060337,0.009039195980923198,ATAC
RPS12,6.838636847890297,0.009052318946096406,RNA
chr10.104268192.104269782,6.838239904298677,0.009054317015726817,ATAC
chr6.7389150.7390725,6.792771165559049,0.009286210370799994,ATAC
chr5.79235219.79238071,6.783526264707872,0.009334100480633864,ATAC
chr17.64918699.64920861,6.767573040106055,0.009417337580699263,ATAC
chr1.1347808.1350157,6.741161361145612,0.009556820490351557,ATAC
chr19.14512147.14519241,6.737931274649396,0.009574023809404182,ATAC
chr19.14404150.14414269,6.726528360687117,0.009635009847080853,ATAC
chr9.37903299.37905064,6.702480882589461,0.009764933090351091,ATAC
chr21.46227387.46229978,6.70240199286969,0.009765362260577408,ATAC
chr2.64652203.64655626,6.67522170634082,0.00991438514489532,ATAC
DAPK2,6.663259558476528,0.009980708589447869,RNA
chr5.1522353.1525880,6.660427973743286,0.009996474714165347,ATAC
SCAMP5,6.657133780009182,0.010014848804223524,RNA
SLC25A43,6.631728978426064,0.010157719665481698,RNA
chr4.184648091.184650532,6.629249172288846,0.010171777184973481,ATAC
IGF2BP2,6.61917827549949,0.010229072685118511,RNA
RSAD2,6.6168345132907715,0.010242454327765793,RNA
chr13.40663907.40668655,6.614974187276595,0.01025308860223774,ATAC
chrX.40734905.40736593,6.6128397548835425,0.01026530373347665,ATAC
WWC2,6.606623214675027,0.010300965558302197,RNA
EPHB1,6.59375370505776,0.010375197746745887,RNA
chr12.124913457.124915566,6.5840812928164745,0.010431350347228797,ATAC
chr11.73375447.73389378,6.583254142805971,0.010436166781502908,ATAC
chr17.50718878.50720349,6.579674730436935,0.01045703578370826,ATAC
PYHIN1,6.573074594364752,0.01049562893563808,RNA
chr4.6672955.6675205,6.57244512801479,0.010499317264906417,ATAC
chr22.21936204.21940072,6.570653934723158,0.010509819966367477,ATAC
LINC01725,6.568365059687354,0.010523256544015473,RNA
FLVCR2,6.559992058171261,0.010572559817394404,RNA
chr1.156052782.156056073,6.543046060102714,0.010673071457190405,ATAC
CCNT2.AS1,6.534211891315451,0.010725858239679946,RNA
chr3.122793220.122796145,6.520930850600633,0.010805721665128578,ATAC
chr6.44253357.44258756,6.509462272849107,0.010875177680950813,ATAC
chr11.64799517.64804275,6.505094573494981,0.01090174982406001,ATAC
chr1.27631008.27637385,6.502308762518944,0.010918732938147454,ATAC
chr11.33256720.33259198,6.496668316202995,0.01095320204112163,ATAC
chr12.1592366.1595655,6.493843757616168,0.010970505086978654,ATAC
RASGEF1B,6.493571165682625,0.010972176451461901,RNA
DHRS7B,6.4866477103422975,0.011014714624290304,RNA
chr15.85379405.85381664,6.467029762885203,0.011136171571736495,ATAC
chr7.44747849.44751536,6.459875644268268,0.011180805320845682,ATAC
chr1.167219707.167222792,6.451130225641729,0.011235616901504859,ATAC
AL163541.1,6.450942408351312,0.011236797064190583,RNA
chr16.14284968.14287265,6.446852675975564,0.011262526796569647,ATAC
chr3.20185287.20186939,6.432200843066804,0.011355204097110662,ATAC
chr5.138337107.138339917,6.421676895672025,0.011422254793082391,ATAC
chr6.30716784.30718020,6.421439939783775,0.011423769175227196,ATAC
LYPLAL1.DT,6.415638264818929,0.011460912080903983,RNA
chr17.50146094.50152738,6.3924180173046175,0.011610817852470081,ATAC
chr13.49935598.49937335,6.384903356795692,0.011659761804263938,ATAC
chr17.8138059.8157562,6.368688375371993,0.011766096248183781,ATAC
chr11.776482.779004,6.368271049605076,0.011768846109687278,ATAC
TAFA2,6.3651579784554055,0.01178937976309478,RNA
chrX.24053459.24055425,6.363139889276442,0.01180271065529501,ATAC
chr5.139708442.139712256,6.3619848886562895,0.011810347217908381,ATAC
IL2RB,6.337265660545951,0.011975008308136942,RNA
AC084114.1,6.332148326091211,0.012009390187999828,RNA
LMNA,6.330873595889681,0.012017970516712594,RNA
HS3ST3B1,6.330697850499425,0.012019153970006103,RNA
GLRA3,6.304556764571835,0.012196527730365222,RNA
chr9.129883981.129892270,6.278821668304626,0.012373778472778645,ATAC
chr5.154189274.154192157,6.277324176077906,0.012384173716566577,ATAC
AC097376.3,6.269614735623216,0.012437833274953545,RNA
chr12.14802635.14804216,6.266473970882526,0.012459762293312299,ATAC
KIAA1958,6.265486657025012,0.012466663998098593,RNA
SAMD12,6.261124399246324,0.012497204990319234,RNA
chr2.218367006.218372241,6.260295894059411,0.0125030142076379,ATAC
chr19.54448057.54450155,6.254726162545062,0.012542139621958088,ATAC
AC023590.1,6.237027747604633,0.012667303298480303,RNA
chr4.140150115.140154719,6.233147178043075,0.012694918226899395,ATAC
chr22.50198085.50202162,6.218297425543663,0.012801165700439028,ATAC
chr1.24744668.24746474,6.207440386463524,0.012879424974477797,ATAC
HNMT,6.204371364049841,0.012901636154001634,RNA
chr3.160754324.160757577,6.202298122567336,0.012916662967146603,ATAC
chr2.98463456.98467373,6.2000523456909615,0.012932960646444001,ATAC
chr13.99085133.99088604,6.199989050595013,0.012933420287759317,ATAC
chr15.52677626.52680033,6.187429177959754,0.01302496220287619,ATAC
IGHV1.2,6.178282186176383,0.013092049192828333,RNA
chr10.99430114.99431693,6.165038388227511,0.013189814658835473,ATAC
chr1.26694884.26698610,6.164194835387636,0.013196067161721862,ATAC
chr1.198156076.198159617,6.159786800664809,0.013228789668150767,ATAC
chr20.57617943.57621424,6.149813559132217,0.013303133598844863,ATAC
chr12.57753868.57757198,6.144178414838139,0.013345330004905879,ATAC
chr19.38898702.38900590,6.142161131295781,0.013360469070976669,ATAC
COLQ,6.121905665811532,0.013513464008798692,RNA
chr11.67370054.67375068,6.120627991888129,0.013523174923379457,ATAC
chr11.2443578.2448141,6.114592564388804,0.013569144251966595,ATAC
chr17.32876169.32877879,6.103030461607824,0.013657658098020258,ATAC
chr14.73457335.73459262,6.100270729425524,0.013678873069835533,ATAC
chr3.195894526.195897458,6.086119571129328,0.013788192361376779,ATAC
chr16.719755.730942,6.085927141791144,0.013789685087677648,ATAC
GRAMD1B,6.0755354158259145,0.013870544324346907,RNA
NBEA,6.071300459719762,0.01390363699599298,RNA
AC097375.1,6.06906435989512,0.013921143073561416,RNA
CCL3,6.06447023729579,0.013957181055628556,RNA
chr6.137217743.137219969,6.0641303321162505,0.013959851213341081,ATAC
chr16.87489990.87493731,6.057989793754511,0.014008179567713278,ATAC
chr6.31664022.31666698,6.047412311514665,0.014091833084988965,ATAC
MOB3B,6.045648024983437,0.014105836218371122,RNA
chr22.37197981.37200216,6.032680682374155,0.014209199058316451,ATAC
chr19.15331007.15334501,6.027398244123546,0.014251528940100037,ATAC
chr22.21866280.21868538,6.026077398213895,0.014262133605558447,ATAC
chr15.67062977.67067536,6.02559019038397,0.014266047300643582,ATAC
chr19.45766403.45772532,6.01730800440785,0.01433274696805092,ATAC
chr8.80485149.80488275,5.996415269412522,0.014502436545938422,ATAC
chr12.2794087.2796504,5.981995115032974,0.014620763291405027,ATAC
PPIB,5.978873595365563,0.014646508200619576,RNA
chr9.111896093.111898343,5.9742948370874736,0.014684356372710525,ATAC
RUSC2,5.963076027007597,0.014777518354920282,RNA
chr13.99431899.99435147,5.962410299447532,0.014783065736712947,ATAC
chr22.31289188.31294049,5.959229728732665,0.014809598487141914,ATAC
chr7.2507795.2514212,5.935367088638109,0.01501023705541445,ATAC
LINC02227,5.933726883311026,0.015024130572745655,RNA
ZMAT4,5.928489871445887,0.015068580049784177,RNA
chr7.100081004.100083199,5.927870507217644,0.015073845906872604,ATAC
chr9.114370936.114374610,5.917716832416935,0.015160443995184287,ATAC
chr7.25179577.25181073,5.91633358384835,0.015172281027353891,ATAC
TBC1D4,5.909821368840488,0.015228137003448019,RNA
FA2H,5.89378313216435,0.015366605201029195,RNA
chr3.120348146.120350053,5.869304996753804,0.015580449970489636,ATAC
chr19.53865094.53877987,5.8633725293498555,0.015632737756580195,ATAC
chr8.42050710.42053116,5.856445471294363,0.015694020969017605,ATAC
chr12.94147691.94151006,5.837528815996106,0.01586264174121972,ATAC
RPS18,5.82529620219104,0.015972676494445243,RNA
chr10.5812543.5814496,5.811158267358362,0.01610083225457804,ATAC
chr7.2517907.2531524,5.81006076870688,0.01611082502173707,ATAC
chr12.124916303.124918378,5.805918052909748,0.01614860234959468,ATAC
ANKRD55,5.771197848214293,0.016468833447507512,RNA
SPATS2L,5.771084373506801,0.01646989073054511,RNA
chr15.40694108.40696097,5.760437756905098,0.016569401456949483,ATAC
SLC41A2,5.759646825343603,0.01657681879365175,RNA
chr1.211577507.211580171,5.756532789735403,0.01660605549349147,ATAC
chr11.67482269.67487087,5.752187640403097,0.01664693977322708,ATAC
chr11.9572633.9575422,5.749710955995676,0.016670289845240112,ATAC
chr6.36195674.36197949,5.742573833733928,0.016737767741104675,ATAC
chr20.53591906.53595148,5.740129978558065,0.016760937958538266,ATAC
chr14.50829680.50831984,5.738182976891115,0.016779421216781335,ATAC
chr15.34335120.34338535,5.734692350647729,0.01681261113341311,ATAC
PLEKHG2,5.726113707296855,0.01689446792819487,RNA
DIRC3,5.722796037601383,0.016926235209708627,RNA
chr14.24135410.24137117,5.7166949495193595,0.01698481543089309,ATAC
chr7.155205099.155207059,5.705892325514587,0.017089052323327466,ATAC
FCGR3A,5.699115732186163,0.017154778366119894,RNA
chr21.39312088.39314888,5.694946211448726,0.01719534822884829,ATAC
chr19.48362913.48365849,5.687746041596398,0.01726564023773611,ATAC
chr8.140596493.140599312,5.678525357261847,0.017356091533812346,ATAC
chr19.13093563.13101389,5.678259889764921,0.017358702907312583,ATAC
chr17.7854988.7858837,5.676563537488675,0.017375399322909452,ATAC
chr21.29298137.29300982,5.668979635201656,0.017450247431272735,ATAC
chr4.98260086.98262772,5.6643216798440505,0.017496383513167457,ATAC
chr2.191677155.191680642,5.660473258853989,0.017534596442350225,ATAC
AC073332.1,5.657557523039257,0.01756360570532265,RNA
chr6.108260017.108262013,5.656287082878715,0.01757626109340695,ATAC
chr9.123267256.123269619,5.654640566704627,0.017592676759936678,ATAC
chr9.128721632.128725342,5.652743596782556,0.01761160908673024,ATAC
chr9.127903373.127907359,5.620404020748846,0.017937628520816963,ATAC
chr13.51801787.51805699,5.613872450810483,0.01800422811707547,ATAC
LYST,5.611500779766325,0.018028474261672065,RNA
chr19.11923516.11926010,5.610638011889267,0.01803730291263087,ATAC
SASH1,5.600492609096978,0.018141456271438552,RNA
chr17.17749151.17754283,5.58014730762162,0.018352201218215545,ATAC
AC104248.1,5.564011958647636,0.018521137612303267,RNA
chr11.62726259.62729460,5.562879489895988,0.018533054767560914,ATAC
chr1.109618979.109622256,5.558477057140841,0.018579457711493812,ATAC
chr20.64076530.64081468,5.555571552578832,0.018610148422626174,ATAC
chr5.134524032.134527989,5.554573976739742,0.018620697863061315,ATAC
chr17.62063930.62066396,5.542044307782853,0.018753728250414152,ATAC
chr17.81551281.81554223,5.53558904224186,0.018822648775220368,ATAC
chr19.39444693.39446230,5.535474688448052,0.018823872049142702,ATAC
chr18.74596811.74598992,5.532428892273026,0.01885648406324562,ATAC
chr17.44217859.44222793,5.526844871866397,0.018916425360010997,ATAC
FGFBP2,5.514153212849204,0.01905339774724499,RNA
RPL39,5.510138948901001,0.019096934320897246,RNA
chr15.31338388.31349588,5.50850337251031,0.019114702425656466,ATAC
chr9.129623370.129627400,5.505414987548472,0.019148299813027122,ATAC
chr12.14769081.14772227,5.5003088098249675,0.019203982160956617,ATAC
chr12.12560741.12563401,5.50025413053353,0.019204579339290002,ATAC
chr14.77457001.77459468,5.498290362138398,0.019226039328124736,ATAC
chr14.32075863.32078464,5.487802988005696,0.01934106600938577,ATAC
chr5.55533980.55535653,5.486335474237531,0.019357218594194054,ATAC
chr11.64339251.64343288,5.484891387353603,0.019373126958520632,ATAC
chr11.608142.618495,5.4846098384867625,0.0193762301364082,ATAC
chr22.30286729.30292300,5.482985225353274,0.019394146367494248,ATAC
chr16.1677695.1679075,5.482024943679353,0.019404744416758518,ATAC
chr9.93132371.93135340,5.475599853011505,0.019475808716239926,ATAC
chr18.62522107.62525261,5.469704504367638,0.019541250902187307,ATAC
chr3.155853582.155855386,5.4684338262002505,0.019555386055330998,ATAC
chr14.73757520.73763187,5.46366086269937,0.019608575632481275,ATAC
SESN3,5.460998396142788,0.019638311047313926,RNA
chr4.186190441.186192558,5.457848491382396,0.019673550663438483,ATAC
chr17.7571883.7574828,5.454593416771547,0.019710035676208472,ATAC
LINC01226,5.445944576061001,0.01980731840002104,RNA
chr6.30741937.30744926,5.442776457461308,0.019843077930122365,ATAC
chr19.658353.664042,5.441498716933589,0.019857519096693314,ATAC
RPL10,5.440733125841133,0.01986617710767912,RNA
chr14.60247466.60250445,5.4333851149709504,0.019949474321502958,ATAC
chr13.51583470.51585713,5.431744667502154,0.019968119816991176,ATAC
chr17.35241562.35245254,5.431602449498038,0.019969737131593047,ATAC
chr14.55579468.55581641,5.43148426211556,0.01997108127126195,ATAC
SLC16A10,5.42191277162508,0.020080249116840754,RNA
IL31RA,5.421190921329105,0.020088507223867198,RNA
ZSWIM5,5.4211252923432935,0.020089258206613777,RNA
PRICKLE1,5.41675360280626,0.020139348351957968,RNA
chr12.131893936.131897196,5.41461513322218,0.020163897714754877,ATAC
AC099063.1,5.409321950876155,0.020224796216239294,RNA
chr12.9756757.9761958,5.405725711763932,0.020266279929887936,ATAC
THBS1,5.397522600903163,0.020361235543319336,RNA
chr1.31296233.31298031,5.3956427734613115,0.020383060451918147,ATAC
chr2.113755668.113757556,5.389871157911743,0.02045022084336384,ATAC
chr2.203013847.203015669,5.387735712568365,0.020475127656853904,ATAC
chr20.49218763.49220584,5.382303503667847,0.020538628135058322,ATAC
chr17.57255381.57258609,5.380151427956281,0.020563841500399162,ATAC
chr13.99199538.99201920,5.37774375372818,0.02059208743667326,ATAC
chr7.102424642.102427472,5.365973765549239,0.020730748419635164,ATAC
chr5.138352136.138354066,5.35577692705941,0.02085165859729982,ATAC
chr1.1614124.1617092,5.343838286487961,0.02099415186515938,ATAC
chr3.195906011.195910630,5.3431241818632556,0.021002706968074113,ATAC
chr11.74170241.74171862,5.312477362285898,0.021373288512407378,ATAC
chr6.41545361.41549109,5.296944885003599,0.021563689992329233,ATAC
chr2.240584481.240587592,5.294532059264828,0.021593424571565586,ATAC
chr1.248857514.248859918,5.291386005035851,0.021632259015437725,ATAC
chr19.6423430.6426565,5.288415697656596,0.021668990549698484,ATAC
KLHL13,5.287274163611217,0.02168312423684649,RNA
SPON2,5.283090567285092,0.021735004432447184,RNA
GK.AS1,5.279077258020514,0.021784893932817875,RNA
chr9.133146927.133150099,5.277757420323405,0.021801326796521043,ATAC
chr12.106301532.106304460,5.276465624429153,0.021817422972877365,ATAC
ODC1,5.266531417278857,0.021941618953544472,RNA
LIN7A,5.265941204176545,0.02194902075288009,RNA
CADM2,5.262734279916762,0.021989283748474902,RNA
chr3.122415261.122416902,5.258683190849759,0.022040254813643502,ATAC
chr9.131272984.131280586,5.257336648812344,0.022057224224698274,ATAC
chr5.100900069.100905559,5.257226524639207,0.022058612632613786,ATAC
chr19.916858.922155,5.253658437881714,0.02210364695027632,ATAC
chr7.30283877.30286414,5.249512196419291,0.022156098259149833,ATAC
RNF144B,5.24763434637731,0.022179896150805897,RNA
chr12.2890089.2891604,5.241659379417566,0.022255793198467294,ATAC
chr1.156727762.156730103,5.223849349749124,0.022483628284469964,ATAC
chr3.170355924.170358757,5.217596085035325,0.022564196294591957,ATAC
PTPRM,5.209288645672785,0.022671694356903676,RNA
chr5.149549404.149552188,5.207286714209214,0.022697678700997623,ATAC
chr1.40383483.40386758,5.199930674948253,0.02279342322766321,ATAC
chrX.154367926.154375009,5.199197258582698,0.022802992164957875,ATAC
chr7.151057230.151061044,5.198403144909527,0.022813357727009622,ATAC
chr17.1626763.1631954,5.182199386870557,0.023025937013728112,ATAC
chr12.121465902.121468537,5.17693713137459,0.02309541483263536,ATAC
chr5.172173007.172176154,5.176529570393237,0.023100804955019948,ATAC
chr17.63740754.63743258,5.1765082736487305,0.023101086647086023,ATAC
chr19.4246508.4247983,5.170976672055754,0.023174374067368084,ATAC
TRGC2,5.16613086336996,0.02323877390480675,RNA
chr4.56906723.56909768,5.160904946907715,0.023308433629149868,ATAC
chr1.228457098.228459605,5.14732395446258,0.023490479705428273,ATAC
chr20.45933279.45936077,5.146011885226041,0.02350814536009231,ATAC
chr1.9625934.9631270,5.14124407079065,0.023572455316347045,ATAC
chr6.53064559.53066461,5.138881136641753,0.023604395104159976,ATAC
ITGB1,5.130783690762086,0.02371418972736241,RNA
MID1,5.128353426494988,0.023747245495845185,RNA
chr7.123534021.123535622,5.121498562480431,0.0238407416097419,ATAC
chr7.77536246.77538995,5.0961486816257064,0.024189834147855357,ATAC
AL691403.1,5.095910252267752,0.024193142651387715,RNA
chr17.2040988.2043012,5.095358119192408,0.02420080598926353,ATAC
chr1.165630227.165632277,5.091921836049552,0.024248556666489642,ATAC
chr6.27864110.27867871,5.089952969171592,0.024275960205363836,ATAC
chr12.53051033.53055090,5.078757711567301,0.02443239369107577,ATAC
ADGRG1,5.072259893455472,0.02452366917153348,RNA
chr1.202888323.202889666,5.055017085084456,0.024767603057602543,ATAC
VNN3,5.040422278657,0.02497604671288093,RNA
chr8.140463775.140465443,5.026165890746111,0.025181418779127683,ATAC
DUSP2,5.009095482684539,0.025429641246753,RNA
chr6.89828769.89830317,5.004710551892599,0.025493812894612528,ATAC
chr7.4681544.4684691,5.003980239259781,0.025504517071940364,ATAC
chr2.239264247.239268066,4.995214464899113,0.02563336232244225,ATAC
AC092546.1,4.994733869319115,0.025640445991502114,RNA
chr5.148825660.148827585,4.987701266052377,0.025744335304896154,ATAC
MPEG1,4.987130810414238,0.02575278155678233,RNA
chr12.82357846.82359326,4.986425324958011,0.025763231068364336,ATAC
chr12.47812129.47814936,4.983236184945367,0.025810523059538057,ATAC
chr3.23944056.23946794,4.978011354103612,0.025888197778613405,ATAC
chr4.78775190.78777657,4.974837531713311,0.025935499990841118,ATAC
chr4.2535069.2537882,4.97151459174538,0.025985121019874623,ATAC
chr3.53044398.53047279,4.970385990708261,0.0260019967395597,ATAC
HIST1H4C,4.96884156441719,0.02602510868687587,RNA
chr17.78351412.78361525,4.967883495144994,0.026039456694118866,ATAC
chr9.113409809.113411751,4.963182766963398,0.02610997399407313,ATAC
chr19.46785973.46789151,4.95979177602662,0.02616096683917067,ATAC
chr1.15846820.15850345,4.9569507132267345,0.02620376980553308,ATAC
chr12.103928502.103931534,4.955133908696712,0.026231179676555843,ATAC
chr9.108933334.108935072,4.941492754565357,0.026437937485935068,ATAC
ADAMTS17,4.937878969104172,0.026492995068137102,RNA
chr17.38852736.38854590,4.937676338075673,0.026496085771318546,ATAC
JAKMIP2,4.932764696622111,0.026571117300575108,RNA
chr19.48332240.48334537,4.924912941542559,0.026691522591049413,ATAC
AC009226.1,4.923219981545709,0.026717558203983614,RNA
CMTM4,4.922637375589859,0.026726524071445296,RNA
chr16.4413959.4417418,4.915084658181513,0.026843038690434806,ATAC
